country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_eur,employee_contribution_rate,employer_contribution_rate_before_reduction,employee_contributions_monthly_eur,employer_contributions_before_reduction_monthly_eur,employee_pension_monthly_eur,employee_sante_soins_monthly_eur,employee_sante_indemnites_monthly_eur,employee_chomage_monthly_eur,employer_pension_monthly_eur,employer_sante_soins_monthly_eur,employer_sante_indemnites_monthly_eur,employer_chomage_monthly_eur,employer_maladies_professionnelles_monthly_eur,employer_accidents_travail_monthly_eur,employer_residuel_monthly_eur,structural_reduction_monthly_eur,structural_reduction_quarterly_eur,structural_reduction_low_wage_component_quarterly_eur,structural_reduction_very_low_wage_component_quarterly_eur,structural_reduction_reference_wage_quarterly_eur,employer_contributions_monthly_eur,employer_contribution_rate,net_before_income_tax_monthly_eur,monthly_tax_base_before_annualisation_eur,annual_gross_tax_base_eur,professional_expenses_eur,annual_taxable_net_income_eur,annual_basic_tax_before_allowance_eur,annual_tax_after_basic_allowance_eur,withholding_tax_monthly_eur,net_after_withholding_tax_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_withholding_tax_monthly_eur,cost_to_net_ratio,cost_to_net_after_withholding_tax_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_withholding_tax_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_withholding_tax_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_withholding_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_withholding_tax_rate
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.1,2408.791,0.1307,0.25,314.828984,602.19775,180.659325,85.512081,27.701097,20.956482,213.418883,91.534058,56.606589,35.168349,24.08791,7.226373,174.155589,383.732843,1151.19853,632.32221,439.87632,7226.373,218.464907,0.09069483681509381,2093.962016,2093.96,25127.52,6070.0,19057.52,5474.67,2486.69,207.22,1886.742016,2627.255907,533.29389,740.51389,1.2546817402681398,1.3924828534951765,21.89810000000034,19.036017999999785,10.896017999999913,35.912884000000304,16.876865000000066,25.01686499999994,0.8692999849301761,0.49757823738131357,1.6399999999999884,0.7706999694037293,1.1424217169525919
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.11,2430.6891,0.1307,0.25,317.691065,607.672275,182.301683,86.289463,27.952925,21.146995,215.359054,92.366186,57.121194,35.488061,24.306891,7.292067,175.738822,375.192584,1125.577753,617.212521,429.365232,7292.0673,232.479691,0.09564353197892181,2112.998035,2113.0,25356.0,6070.0,19286.0,5572.46,2584.48,215.37,1897.628035,2663.168791,550.170756,765.540756,1.2603744759909374,1.4034198178284882,21.898099999999886,19.036019000000124,10.886019000000033,35.91288399999985,16.87686599999995,25.02686600000004,0.8693000305962719,0.49712162242386737,1.6400000000000017,0.7707000150698023,1.142878423242207
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.12,2452.5872,0.1307,0.25,320.553147,613.1468,183.94404,87.066846,28.204753,21.337509,217.299226,93.198314,57.635799,35.807773,24.525872,7.357762,177.322055,366.652325,1099.956976,602.102832,418.854144,7357.7616,246.494475,0.10050385758625295,2132.034053,2132.04,25584.48,6070.0,19514.48,5670.25,2682.27,223.52,1908.514053,2699.081675,567.047622,790.567622,1.265965555718685,1.4142320149440557,21.898099999999886,19.036017999999785,10.88601800000015,35.91288399999985,16.876866000000064,25.02686600000004,0.8692999849301941,0.4971215767578103,1.6400000000000017,0.7707000150698075,1.142878423242207
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.13,2474.4853,0.1307,0.25,323.415229,618.621325,185.586398,87.844228,28.456581,21.528022,219.239398,94.030441,58.150405,36.127485,24.744853,7.423456,178.905287,358.112066,1074.336199,586.993143,408.343056,7423.4559,260.509259,0.10527815973150717,2151.070071,2151.07,25812.84,6070.0,19742.84,5767.99,2780.01,231.67,1919.400071,2734.994559,583.924487,815.594487,1.2714576782831097,1.424921567721167,21.898099999999886,19.03601800000024,10.886017999999922,35.912884000000304,16.876864999999952,25.02686499999993,0.8692999849302149,0.49712157675779994,1.6400000000000223,0.7706999694037401,1.1428783775761395
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.14,2496.3834,0.1307,0.25,326.27731,624.09585,187.228755,88.621611,28.708409,21.718536,221.179569,94.862569,58.66501,36.447198,24.963834,7.48915,180.48852,349.571807,1048.715422,571.883454,397.831968,7489.1502,274.524043,0.10996870219000274,2170.10609,2170.1,26041.2,6070.0,19971.2,5865.72,2877.74,239.81,1930.29609,2770.907443,600.801353,840.611353,1.2768534478200884,1.4354831145164626,21.89810000000034,19.036019000000124,10.896019000000024,35.91288399999985,16.87686599999995,25.01686600000005,0.8693000305962539,0.49757828304738105,1.6399999999999677,0.7707000150697864,1.1424217626186592
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.15,2518.2815,0.1307,0.25,329.139392,629.570375,188.871113,89.398993,28.960237,21.909049,223.119741,95.694697,59.179615,36.76691,25.182815,7.554845,182.071752,341.031548,1023.094645,556.773765,387.32088,7554.8445,288.538827,0.11457766999704619,2189.142108,2189.14,26269.68,6070.0,20199.68,5963.51,2975.53,247.96,1941.182108,2806.820327,617.678219,865.638219,1.2821553778868586,1.4459335449113686,21.898099999999886,19.036017999999785,10.886017999999922,35.91288399999985,16.876866000000064,25.02686600000004,0.8692999849301941,0.49712157675779994,1.6400000000000017,0.7707000150698075,1.142878423242207
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.16,2540.1796,0.1307,0.25,332.001474,635.0449,190.51347,90.176376,29.212065,22.099563,225.059913,96.526825,59.694221,37.086622,25.401796,7.620539,183.654985,332.491289,997.473868,541.664076,376.809792,7620.5388,302.553611,0.11910717284189931,2208.178126,2208.18,26498.16,6070.0,20428.16,6061.3,3073.32,256.11,1952.068126,2842.733211,634.555084,890.665084,1.287365895366271,1.456267418332362,21.898099999999886,19.036017999999785,10.886017999999922,35.912884000000304,16.876864999999952,25.02686499999993,0.8692999849301941,0.49712157675779994,1.6400000000000223,0.7706999694037401,1.1428783775761395
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.17,2562.0777,0.1307,0.25,334.863555,640.519425,192.155828,90.953758,29.463894,22.290076,227.000084,97.358953,60.208826,37.406334,25.620777,7.686233,185.238218,323.95103,971.853091,526.554387,366.298704,7686.2331,316.568395,0.12355924828769499,2227.214145,2227.22,26726.64,6070.0,20656.64,6159.09,3171.11,264.26,1962.954145,2878.646095,651.43195,915.69195,1.2924873441708211,1.4664866739607898,21.898099999999886,19.036019000000124,10.886019000000033,35.91288399999985,16.876866000000064,25.02686600000004,0.8693000305962719,0.49712162242386737,1.6400000000000017,0.7707000150698075,1.142878423242207
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.18,2583.9758,0.1307,0.25,337.725637,645.99395,193.798185,91.731141,29.715722,22.480589,228.940256,98.19108,60.723431,37.726047,25.839758,7.751927,186.82145,315.410771,946.232314,511.444698,355.787616,7751.9274,330.583179,0.12793586482762973,2246.250163,2246.25,26955.0,6070.0,20885.0,6256.83,3268.85,272.4,1973.850163,2914.558979,668.308816,940.708816,1.2975219887583453,1.4765857274219358,21.89810000000034,19.03601800000024,10.89601800000014,35.91288399999985,16.87686599999995,25.016865999999936,0.8692999849301969,0.497578237381324,1.6399999999999677,0.7707000150697864,1.142421762618654
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.19,2605.8739,0.1307,0.25,340.587719,651.468475,195.440543,92.508523,29.96755,22.671103,230.880428,99.023208,61.238037,38.045759,26.058739,7.817622,188.404683,306.870512,920.611537,496.335009,345.276528,7817.6217,344.597963,0.1322389247870614,2265.286181,2265.28,27183.36,6070.0,21113.36,6354.57,3366.59,280.55,1984.736181,2950.471863,685.185681,965.735681,1.302472017470449,1.4865813857329429,21.898099999999886,19.036017999999785,10.886017999999922,35.912884000000304,16.876865000000066,25.026865000000043,0.8692999849301941,0.49712157675779994,1.6400000000000223,0.7706999694037453,1.1428783775761446
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.2,2627.772,0.1307,0.25,343.4498,656.943,197.0829,93.285906,30.219378,22.861616,232.820599,99.855336,61.752642,38.365471,26.27772,7.883316,189.987916,298.330253,894.99076,481.22532,334.76544,7883.316,358.612747,0.13647026708050267,2284.3222,2284.32,27411.84,6070.0,21341.84,6452.36,3464.38,288.7,1995.6222,2986.384747,702.062547,990.762547,1.307339545704018,1.496467992421238,21.898099999999886,19.036019000000124,10.886019000000033,35.91288399999985,16.87686599999995,25.02686600000004,0.8693000305962719,0.49712162242386737,1.6400000000000017,0.7707000150698023,1.142878423242207
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.21,2649.6701,0.1307,0.25,346.311882,662.417525,198.725258,94.063289,30.471206,23.05213,234.760771,100.687464,62.267247,38.685183,26.496701,7.94901,191.571148,289.789994,869.369983,466.115631,324.254352,7949.0103,372.627531,0.14063166983190342,2303.358218,2303.36,27640.32,6070.0,21570.32,6550.15,3562.17,296.85,2006.508218,3022.297631,718.939413,1015.789413,1.3121266189254615,1.506247322417946,21.898099999999886,19.036017999999785,10.886017999999922,35.91288399999985,16.87686599999995,25.026865999999927,0.8692999849301941,0.49712157675779994,1.6400000000000017,0.7707000150698023,1.1428784232422018
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.22,2671.5682,0.1307,0.25,349.173964,667.89205,200.367615,94.840671,30.723034,23.242643,236.700943,101.519592,62.781853,39.004896,26.715682,8.014705,193.154381,281.249735,843.749206,451.005942,313.743264,8014.7046,386.642315,0.14472485286606812,2322.394236,2322.4,27868.8,6070.0,21798.8,6647.94,3659.96,305.0,2017.394236,3058.210515,735.816278,1040.816278,1.3168352155367171,1.5159211123435208,21.89810000000034,19.03601800000024,10.88601800000015,35.912884000000304,16.876865000000066,25.026865000000043,0.8692999849301969,0.4971215767578,1.6399999999999884,0.7706999694037293,1.1428783775761209
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.23,2693.4663,0.1307,0.25,352.036045,673.366575,202.009973,95.618054,30.974862,23.433157,238.641114,102.351719,63.296458,39.324608,26.934663,8.080399,194.737613,272.709476,818.128429,435.896253,303.232176,8080.3989,400.657099,0.14875148007853917,2341.430255,2341.43,28097.16,6070.0,22027.16,6745.67,3757.69,313.14,2028.290255,3094.123399,752.693144,1065.833144,1.3214672496014486,1.5254835404670002,21.898099999999886,19.036019000000124,10.896018999999797,35.91288399999985,16.87686599999995,25.016865999999936,0.8693000305962719,0.497578283047381,1.6400000000000017,0.7707000150698023,1.1424217626186777
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.24,2715.3644,0.1307,0.25,354.898127,678.8411,203.65233,96.395436,31.226691,23.62367,240.581286,103.183847,63.811063,39.64432,27.153644,8.146093,196.320846,264.169217,792.507652,420.786564,292.721088,8146.0932,414.671883,0.15271316169080898,2360.466273,2360.46,28325.52,6070.0,22255.52,6843.41,3855.43,321.29,2039.176273,3130.036283,769.57001,1090.86001,1.3260245734393294,1.5349513056978683,21.898099999999886,19.036017999999785,10.88601800000015,35.91288399999985,16.876866000000064,25.026866000000155,0.8692999849301941,0.4971215767578103,1.6400000000000017,0.7707000150698075,1.1428784232422122
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.25,2737.2625,0.1307,0.25,357.760209,684.315625,205.294688,97.172819,31.478519,23.814184,242.521458,104.015975,64.325669,39.964033,27.372625,8.211788,197.904079,255.628958,766.886875,405.676875,282.21,8211.7875,428.686667,0.15661145639728247,2379.502291,2379.5,28554.0,6070.0,22484.0,6941.2,3953.22,329.44,2050.062291,3165.949167,786.446875,1115.886875,1.330508980095804,1.5443185215295425,21.898099999999886,19.036017999999785,10.88601800000015,35.912884000000304,16.876864999999952,25.026864999999816,0.8692999849301941,0.4971215767578103,1.6400000000000223,0.7706999694037401,1.1428783775761342
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.26,2759.1606,0.1307,0.25,360.62229,689.79015,206.937045,97.950201,31.730347,24.004697,244.461629,104.848103,64.840274,40.283745,27.591606,8.277482,199.487311,247.088699,741.266098,390.567186,271.698912,8277.4818,442.701451,0.16044787341000258,2398.53831,2398.54,28782.48,6070.0,22712.48,7038.99,4051.01,337.58,2060.95831,3201.862051,803.323741,1140.903741,1.3349222056942398,1.5535792431042286,21.89810000000034,19.036019000000124,10.896018999999797,35.91288399999985,16.876866000000064,25.016866000000164,0.8693000305962539,0.4975782830473706,1.6399999999999677,0.7707000150697915,1.1424217626186643
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.27,2781.0587,0.1307,0.25,363.484372,695.264675,208.579403,98.727584,31.982175,24.195211,246.401801,105.680231,65.354879,40.603457,27.810587,8.343176,201.070544,238.54844,715.645321,375.457497,261.187824,8343.1761,456.716235,0.16422387440677416,2417.574328,2417.58,29010.96,6070.0,22940.96,7136.78,4148.8,345.73,2071.844328,3237.774935,820.200607,1165.930607,1.3392659316769517,1.562750101950379,21.898099999999886,19.03601800000024,10.88601800000015,35.91288399999985,16.87686599999995,25.026865999999927,0.8692999849302149,0.4971215767578103,1.6400000000000017,0.7707000150698023,1.1428784232422018
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.28,2802.9568,0.1307,0.25,366.346454,700.7392,210.22176,99.504966,32.234003,24.385724,248.341972,106.512358,65.869485,40.923169,28.029568,8.40887,202.653777,230.008181,690.024544,360.347808,250.676736,8408.8704,470.731019,0.16794087538797123,2436.610346,2436.61,29239.32,6070.0,23169.32,7234.52,4246.54,353.88,2082.730346,3273.687819,837.077472,1190.957472,1.343541786941184,1.571825092276938,21.898099999999886,19.036017999999785,10.886017999999694,35.912884000000304,16.876864999999952,25.026865000000043,0.8692999849301941,0.49712157675778956,1.6400000000000223,0.7706999694037401,1.1428783775761446
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.29,2824.8549,0.1307,0.25,369.208535,706.213725,211.864118,100.282349,32.485831,24.576238,250.282144,107.344486,66.38409,41.242882,28.248549,8.474565,204.237009,221.467922,664.403767,345.238119,240.165648,8474.5647,484.745803,0.17160024844697916,2455.646365,2455.64,29467.68,6070.0,23397.68,7332.26,4344.28,362.02,2093.626365,3309.600703,853.954338,1215.974338,1.3477513498757383,1.5807981589620506,21.898099999999886,19.036019000000124,10.896019000000251,35.91288399999985,16.876866000000064,25.016865999999936,0.8693000305962719,0.49757828304740176,1.6400000000000017,0.7707000150698075,1.1424217626186777
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.3,2846.753,0.1307,0.25,372.070617,711.68825,213.506475,101.059732,32.73766,24.766751,252.222316,108.176614,66.898696,41.562594,28.46753,8.540259,205.820242,212.927663,638.78299,330.12843,229.65456,8540.259,498.760587,0.17520332345892553,2474.682383,2474.68,29696.16,6070.0,23626.16,7430.05,4442.07,370.17,2104.512383,3345.513587,870.831204,1241.001204,1.351896150303607,1.5896858644550136,21.89810000000034,19.036017999999785,10.88601800000015,35.91288399999985,16.87686599999995,25.026865999999927,0.8692999849301761,0.4971215767578,1.6399999999999677,0.7707000150697864,1.142878423242178
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.31,2868.6511,0.1307,0.25,374.932699,717.162775,215.148833,101.837114,32.989488,24.957265,254.162487,109.008742,67.413301,41.882306,28.686511,8.605953,207.403475,204.387404,613.162213,315.018741,219.143472,8605.9533,512.775371,0.17875138969206353,2493.718401,2493.72,29924.64,6070.0,23854.64,7527.84,4539.86,378.32,2115.398401,3381.426471,887.708069,1266.028069,1.3559776713356304,1.5984820961860111,21.898099999999886,19.03601800000024,10.886017999999694,35.912884000000304,16.876865000000066,25.026865000000043,0.8692999849302149,0.49712157675778956,1.6400000000000223,0.7706999694037453,1.1428783775761446
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.32,2890.5492,0.1307,0.25,377.79478,722.6373,216.79119,102.614497,33.241316,25.147778,256.102659,109.84087,67.927906,42.202018,28.905492,8.671648,208.986707,195.847145,587.541436,299.909052,208.632384,8671.6476,526.790155,0.1822456973459115,2512.75442,2512.76,30153.12,6070.0,24083.12,7625.63,4637.65,386.47,2126.28442,3417.339355,904.584935,1291.054935,1.359997351139896,1.6071882591200237,21.898099999999886,19.036019000000124,10.886019000000033,35.91288399999985,16.87686599999995,25.026865999999927,0.8693000305962719,0.49712162242386737,1.6400000000000017,0.7707000150698023,1.1428784232422018
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.33,2912.4473,0.1307,0.25,380.656862,728.111825,218.433548,103.391879,33.493144,25.338292,258.042831,110.672997,68.442512,42.521731,29.124473,8.737342,210.56994,187.306886,561.920659,284.799363,198.121296,8737.3419,540.804939,0.18568745902000247,2531.790438,2531.79,30381.48,6070.0,24311.48,7723.36,4735.38,394.62,2137.170438,3453.252239,921.461801,1316.081801,1.3639565846313153,1.61580572959638,21.898099999999886,19.036017999999785,10.88601800000015,35.91288399999985,16.876866000000064,25.026866000000155,0.8692999849301941,0.4971215767578103,1.6400000000000017,0.7707000150698075,1.1428784232422122
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.34,2934.3454,0.1307,0.25,383.518944,733.58635,220.075905,104.169262,33.744972,25.528805,259.983002,111.505125,68.957117,42.841443,29.343454,8.803036,212.153172,178.766627,536.299882,269.689674,187.610208,8803.0362,554.819723,0.1890778511168681,2550.826456,2550.83,30609.96,6070.0,24539.96,7821.15,4833.17,402.76,2148.066456,3489.165123,938.338666,1341.098666,1.3678567250855493,1.6243282942030703,21.89810000000034,19.036017999999785,10.896017999999913,35.912884000000304,16.876864999999952,25.016865000000053,0.8692999849301761,0.49757823738131357,1.6399999999999884,0.7706999694037241,1.142421716952597
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.35,2956.2435,0.1307,0.25,386.381025,739.060875,221.718263,104.946644,33.9968,25.719318,261.923174,112.337253,69.471722,43.161155,29.562435,8.868731,213.736405,170.226368,510.679105,254.579985,177.09912,8868.7305,568.834507,0.19241801518266902,2569.862475,2569.86,30838.32,6070.0,24768.32,7918.89,4930.91,410.91,2158.952475,3525.078007,955.215532,1366.125532,1.3716990856812021,1.6327723969011472,21.898099999999886,19.036019000000124,10.886019000000033,35.91288399999985,16.876866000000064,25.026865999999927,0.8693000305962719,0.49712162242386737,1.6400000000000017,0.7707000150698075,1.1428784232422018
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.36,2978.1416,0.1307,0.25,389.243107,744.5354,223.36062,105.724027,34.248628,25.909832,263.863346,113.169381,69.986328,43.480867,29.781416,8.934425,215.319638,161.686109,485.058328,239.470296,166.588032,8934.4248,582.849291,0.19570905918867884,2588.898493,2588.9,31066.8,6070.0,24996.8,8016.68,5028.7,419.06,2169.838493,3560.990891,972.092398,1391.152398,1.3754849409739776,1.6411317719505505,21.898099999999886,19.03601800000024,10.88601800000015,35.91288399999985,16.87686599999995,25.026865999999927,0.8692999849302149,0.4971215767578103,1.6400000000000017,0.7707000150698023,1.1428784232422018
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.37,3000.0397,0.1307,0.25,392.105189,750.009925,225.002978,106.501409,34.500457,26.100345,265.803517,114.001509,70.500933,43.80058,30.000397,9.000119,216.90287,153.14585,459.437551,224.360607,156.076944,9000.1191,596.864075,0.19895205875664465,2607.934511,2607.93,31295.16,6070.0,25225.16,8114.42,5126.44,427.2,2180.734511,3596.903775,988.969263,1416.169263,1.3792155283062748,1.6494001246721648,21.898099999999886,19.036017999999785,10.896017999999913,35.912884000000304,16.876864999999952,25.016865000000053,0.8692999849301941,0.49757823738132395,1.6400000000000223,0.7706999694037401,1.1424217169526207
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),1.38,3021.9378,0.1307,0.25,394.96727,755.48445,226.645335,107.278792,34.752285,26.290859,267.743689,114.833636,71.015538,44.120292,30.219378,9.065813,218.486103,144.605591,433.816774,209.250918,145.565856,9065.8134,610.878859,0.20214805833087185,2626.97053,2626.97,31523.64,6070.0,25453.64,8212.21,5224.23,435.35,2191.62053,3632.816659,1005.846129,1441.196129,1.382892049155495,1.6575938259846286,21.89810000000034,19.036019000000124,10.886019000000033,35.91288399999985,16.876866000000064,25.026865999999927,0.8693000305962539,0.49712162242385705,1.6399999999999677,0.7707000150697915,1.142878423242178
