country,country_code,version,effective_from,province_code,province_name_fr,province_name_en,smic_multiple,gross_monthly_rmb,pension_employer_monthly_rmb,pension_employee_monthly_rmb,medical_employer_monthly_rmb,medical_employee_monthly_rmb,unemployment_employer_monthly_rmb,unemployment_employee_monthly_rmb,work_injury_employer_monthly_rmb,hpf_employer_monthly_rmb,hpf_employee_monthly_rmb,employee_contributions_monthly_rmb,employer_contributions_monthly_rmb,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_rmb,income_tax_monthly_rmb,net_after_income_tax_monthly_rmb,employer_cost_monthly_rmb,social_wedge_monthly_rmb,total_wedge_after_income_tax_monthly_rmb,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_rmb,delta_net_before_income_tax_monthly_rmb,delta_net_after_income_tax_monthly_rmb,delta_employer_cost_monthly_rmb,delta_social_wedge_monthly_rmb,delta_total_wedge_after_income_tax_monthly_rmb,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.74,12987.6,2078.016,1039.008,974.07,259.752,64.938,64.938,12.9876,909.132,909.132,2272.83,4039.1436,0.175,0.311,10714.77,361.477,10353.293,17026.7436,6311.9736,6673.4506,1.589090909090909,1.6445727557406133,27.399999999999636,22.604999999999563,20.344499999999243,35.921400000002905,13.316400000000613,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3110000000001234,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.75,13015.0,2082.4,1041.2,976.125,260.3,65.075,65.075,13.015,911.05,911.05,2277.625,4047.665,0.175,0.311,10737.375,363.7375,10373.6375,17062.665,6325.29,6689.0275,1.589090909090909,1.6448102220653074,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.76,13042.4,2086.784,1043.392,978.18,260.848,65.212,65.212,13.0424,912.968,912.968,2282.42,4056.1864,0.17500000000000002,0.311,10759.98,365.998,10393.982,17098.5864,6338.6064,6704.6044,1.589090909090909,1.6450467587879216,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.77,13069.8,2091.168,1045.584,980.235,261.396,65.349,65.349,13.0698,914.886,914.886,2287.215,4064.7078,0.175,0.311,10782.585,368.2585,10414.3265,17134.5078,6351.9228,6720.1813,1.589090909090909,1.6452823713564195,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.78,13097.2,2095.552,1047.776,982.29,261.944,65.486,65.486,13.0972,916.804,916.804,2292.01,4073.2292,0.17500000000000004,0.31100000000000005,10805.19,370.519,10434.671,17170.4292,6365.2392,6735.7582,1.5890909090909093,1.6455170651762765,27.400000000001455,22.605000000001382,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8250000000000066,0.7424999999999994,1.3109999999999036,0.48599999999996335,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.79,13124.6,2099.936,1049.968,984.345,262.492,65.623,65.623,13.1246,918.722,918.722,2296.805,4081.7506,0.17500000000000002,0.311,10827.795,372.7795,10455.0155,17206.3506,6378.5556,6751.3351,1.5890909090909093,1.6457508456108938,27.399999999999636,22.604999999999563,20.344499999999243,35.921400000002905,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3110000000001234,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.8,13152.0,2104.32,1052.16,986.4,263.04,65.76,65.76,13.152,920.64,920.64,2301.6,4090.272,0.17500000000000002,0.31100000000000005,10850.4,375.04,10475.36,17242.272,6391.872,6766.912,1.5890909090909093,1.6459837179820074,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.81,13179.4,2108.704,1054.352,988.455,263.588,65.897,65.897,13.1794,922.558,922.558,2306.395,4098.7934,0.17500000000000002,0.31100000000000005,10873.005,377.3005,10495.7045,17278.1934,6405.1884,6782.4889,1.589090909090909,1.6462156875700913,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.82,13206.8,2113.088,1056.544,990.51,264.136,66.034,66.034,13.2068,924.476,924.476,2311.19,4107.3148,0.17500000000000002,0.311,10895.61,379.561,10516.049,17314.1148,6418.5048,6798.0658,1.5890909090909093,1.6464467596147565,27.399999999999636,22.605000000001382,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8250000000000615,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.83,13234.2,2117.472,1058.736,992.565,264.684,66.171,66.171,13.2342,926.394,926.394,2315.985,4115.8362,0.17500000000000004,0.31100000000000005,10918.215,381.8215,10536.3935,17350.0362,6431.8212,6813.6427,1.5890909090909093,1.6466769393151464,27.400000000001455,22.604999999999563,20.344499999999243,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999402,0.742499999999933,1.3109999999999036,0.48599999999999655,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.84,13261.6,2121.856,1060.928,994.62,265.232,66.308,66.308,13.2616,928.312,928.312,2320.78,4124.3576,0.17500000000000002,0.311,10940.82,384.082,10556.738,17385.9576,6445.1376,6829.2196,1.5890909090909093,1.6469062318303251,27.399999999999636,22.604999999999563,20.344499999999243,35.921400000002905,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3110000000001234,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.85,13289.0,2126.24,1063.12,996.675,265.78,66.445,66.445,13.289,930.23,930.23,2325.575,4132.879,0.17500000000000002,0.31100000000000005,10963.425,386.3425,10577.0825,17421.879,6458.454,6844.7965,1.5890909090909089,1.6471346422796644,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.86,13316.4,2130.624,1065.312,998.73,266.328,66.582,66.582,13.3164,932.148,932.148,2330.37,4141.4004,0.17500000000000002,0.311,10986.03,388.603,10597.427,17457.8004,6471.7704,6860.3734,1.589090909090909,1.6473621757432253,27.399999999999636,22.605000000001382,20.344499999999243,35.92139999999927,13.316400000000613,15.576900000000023,0.8250000000000615,0.7424999999999823,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.87,13343.8,2135.008,1067.504,1000.785,266.876,66.719,66.719,13.3438,934.066,934.066,2335.165,4149.9218,0.17500000000000002,0.31100000000000005,11008.635,390.8635,10617.7715,17493.7218,6485.0868,6875.9503,1.5890909090909093,1.647588837262132,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.88,13371.2,2139.392,1069.696,1002.84,267.424,66.856,66.856,13.3712,935.984,935.984,2339.96,4158.4432,0.17500000000000002,0.311,11031.24,393.124,10638.116,17529.6432,6498.4032,6891.5272,1.5890909090909093,1.6478146318389462,27.400000000001455,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999402,0.742499999999933,1.3109999999999036,0.48599999999996335,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.89,13398.6,2143.776,1071.888,1004.895,267.972,66.993,66.993,13.3986,937.902,937.902,2344.755,4166.9646,0.17500000000000002,0.311,11053.845,395.3845,10658.4605,17565.5646,6511.7196,6907.1041,1.5890909090909093,1.6480395644380352,27.399999999999636,22.604999999999563,20.344499999999243,35.921400000002905,13.316400000000613,15.576899999999114,0.8249999999999951,0.7424999999999823,1.3110000000001234,0.4860000000000288,0.5684999999999752
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.9,13426.0,2148.16,1074.08,1006.95,268.52,67.13,67.13,13.426,939.82,939.82,2349.55,4175.486,0.175,0.311,11076.45,397.645,10678.805,17601.486,6525.036,6922.681,1.5890909090909093,1.6482636399859352,27.399999999999636,22.605000000001382,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8250000000000615,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.91,13453.4,2152.544,1076.272,1009.005,269.068,67.267,67.267,13.4534,941.738,941.738,2354.345,4184.0074,0.17500000000000002,0.311,11099.055,399.9055,10699.1495,17637.4074,6538.3524,6938.2579,1.589090909090909,1.6484868633717102,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.92,13480.8,2156.928,1078.464,1011.06,269.616,67.404,67.404,13.4808,943.656,943.656,2359.14,4192.5288,0.17499999999999996,0.31099999999999994,11121.66,402.166,10719.494,17673.3288,6551.6688,6953.8348,1.589090909090909,1.6487092394473095,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.93,13508.2,2161.312,1080.656,1013.115,270.164,67.541,67.541,13.5082,945.574,945.574,2363.935,4201.0502,0.17500000000000002,0.311,11144.265,404.4265,10739.8385,17709.2502,6564.9852,6969.4117,1.589090909090909,1.6489307730279184,27.400000000001455,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999402,0.742499999999933,1.3109999999999036,0.48599999999996335,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.94,13535.6,2165.696,1082.848,1015.17,270.712,67.678,67.678,13.5356,947.492,947.492,2368.73,4209.5716,0.175,0.311,11166.87,406.687,10760.183,17745.1716,6578.3016,6984.9886,1.589090909090909,1.6491514688923041,27.399999999999636,22.605000000001382,20.344500000001062,35.921400000002905,13.316399999999703,15.576900000000023,0.8250000000000615,0.7425000000000487,1.3110000000001234,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.95,13563.0,2170.08,1085.04,1017.225,271.26,67.815,67.815,13.563,949.41,949.41,2373.525,4218.093,0.17500000000000002,0.311,11189.475,408.9475,10780.5275,17781.093,6591.618,7000.5655,1.589090909090909,1.6493713317831618,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.96,13590.4,2174.464,1087.232,1019.28,271.808,67.952,67.952,13.5904,951.328,951.328,2378.32,4226.6144,0.17500000000000002,0.31100000000000005,11212.08,411.208,10800.872,17817.0144,6604.9344,7016.1424,1.589090909090909,1.6495903664074532,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.97,13617.8,2178.848,1089.424,1021.335,272.356,68.089,68.089,13.6178,953.246,953.246,2383.115,4235.1358,0.175,0.31099999999999994,11234.685,413.4685,10821.2165,17852.9358,6618.2508,7031.7193,1.589090909090909,1.649808577436742,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.98,13645.2,2183.232,1091.616,1023.39,272.904,68.226,68.226,13.6452,955.164,955.164,2387.91,4243.6572,0.17500000000000004,0.311,11257.29,415.729,10841.561,17888.8572,6631.5672,7047.2962,1.589090909090909,1.6500259695075274,27.400000000001455,22.605000000001382,20.344499999999243,35.92139999999927,13.316400000000613,15.576900000000023,0.8250000000000066,0.742499999999933,1.3109999999999036,0.48599999999999655,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.99,13672.6,2187.616,1093.808,1025.445,273.452,68.363,68.363,13.6726,957.082,957.082,2392.705,4252.1786,0.175,0.31099999999999994,11279.895,417.9895,10861.9055,17924.7786,6644.8836,7062.8731,1.5890909090909089,1.6502425472215714,27.399999999999636,22.604999999999563,20.344500000001062,35.921400000002905,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3110000000001234,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,5.0,13700.0,2192.0,1096.0,1027.5,274.0,68.5,68.5,13.7,959.0,959.0,2397.5,4260.7,0.175,0.311,11302.5,420.25,10882.25,17960.7,6658.2,7078.45,1.589090909090909,1.6504583151462244,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,5.01,13727.4,2196.384,1098.192,1029.555,274.548,68.637,68.637,13.7274,960.918,960.918,2402.295,4269.2214,0.17500000000000002,0.31100000000000005,11325.105,422.5105,10902.5945,17996.6214,6671.5164,7094.0269,1.589090909090909,1.6506732778147442,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,5.02,13754.8,2200.768,1100.384,1031.61,275.096,68.774,68.774,13.7548,962.836,962.836,2407.09,4277.7428,0.175,0.31099999999999994,11347.71,424.771,10922.939,18032.5428,6684.8328,7109.6038,1.589090909090909,1.6508874397266158,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,5.03,13782.2,2205.152,1102.576,1033.665,275.644,68.911,68.911,13.7822,964.754,964.754,2411.885,4286.2642,0.17500000000000004,0.3110000000000001,11370.315,427.0315,10943.2835,18068.4642,6698.1492,7125.1807,1.589090909090909,1.651100805347865,27.400000000001455,22.605000000001382,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8250000000000066,0.742499999999933,1.3109999999999036,0.48599999999996335,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,5.04,13809.6,2209.536,1104.768,1035.72,276.192,69.048,69.048,13.8096,966.672,966.672,2416.68,4294.7856,0.17500000000000002,0.311,11392.92,429.292,10963.628,18104.3856,6711.4656,7140.7576,1.589090909090909,1.6513133791113672,27.399999999999636,22.604999999999563,20.344500000001062,35.921400000002905,13.316400000000613,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3110000000001234,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,5.05,13837.0,2213.92,1106.96,1037.775,276.74,69.185,69.185,13.837,968.59,968.59,2421.475,4303.307,0.17500000000000002,0.311,11415.525,431.5525,10983.9725,18140.307,6724.782,7156.3345,1.589090909090909,1.6515251654171568,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,5.06,13864.4,2218.304,1109.152,1039.83,277.288,69.322,69.322,13.8644,970.508,970.508,2426.27,4311.8284,0.17500000000000004,0.31100000000000005,11438.13,433.813,11004.317,18176.2284,6738.0984,7171.9114,1.589090909090909,1.6517361686327285,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,5.07,13891.8,2222.688,1111.344,1041.885,277.836,69.459,69.459,13.8918,972.426,972.426,2431.065,4320.3498,0.17500000000000002,0.311,11460.735,436.0735,11024.6615,18212.1498,6751.4148,7187.4883,1.5890909090909089,1.651946393093339,27.399999999999636,22.605000000001382,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8250000000000615,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,5.08,13919.2,2227.072,1113.536,1043.94,278.384,69.596,69.596,13.9192,974.344,974.344,2435.86,4328.8712,0.17500000000000004,0.311,11483.34,438.334,11045.006,18248.0712,6764.7312,7203.0652,1.5890909090909093,1.6521558431023038,27.400000000001455,22.604999999999563,20.344499999999243,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999402,0.742499999999933,1.3109999999999036,0.48599999999999655,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,5.09,13946.6,2231.456,1115.728,1045.995,278.932,69.733,69.733,13.9466,976.262,976.262,2440.655,4337.3926,0.17500000000000002,0.31100000000000005,11505.945,440.5945,11065.3505,18283.9926,6778.0476,7218.6421,1.5890909090909093,1.6523645229312893,27.399999999999636,22.604999999999563,20.344500000001062,35.921400000002905,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3110000000001234,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,5.1,13974.0,2235.84,1117.92,1048.05,279.48,69.87,69.87,13.974,978.18,978.18,2445.45,4345.914,0.17500000000000002,0.311,11528.55,442.855,11085.695,18319.914,6791.364,7234.219,1.5890909090909089,1.6525724368206052,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,5.11,14001.4,2240.224,1120.112,1050.105,280.028,70.007,70.007,14.0014,980.098,980.098,2450.245,4354.4354,0.17500000000000002,0.311,11551.155,445.1155,11106.0395,18355.8354,6804.6804,7249.7959,1.5890909090909093,1.6527795889794918,27.399999999999636,22.605000000001382,20.344500000001062,35.92139999999927,13.316400000000613,15.576900000000023,0.8250000000000615,0.7425000000000487,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,5.12,14028.8,2244.608,1122.304,1052.16,280.576,70.144,70.144,14.0288,982.016,982.016,2455.04,4362.9568,0.17500000000000002,0.31100000000000005,11573.76,447.376,11126.384,18391.7568,6817.9968,7265.3728,1.5890909090909093,1.6529859835864018,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,5.13,14056.2,2248.992,1124.496,1054.215,281.124,70.281,70.281,14.0562,983.934,983.934,2459.835,4371.4782,0.17500000000000002,0.311,11596.365,449.6365,11146.7285,18427.6782,6831.3132,7280.9497,1.5890909090909093,1.6531916247892826,27.400000000001455,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999402,0.742499999999933,1.3109999999999036,0.48599999999996335,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,5.14,14083.6,2253.376,1126.688,1056.27,281.672,70.418,70.418,14.0836,985.852,985.852,2464.63,4379.9996,0.175,0.31100000000000005,11618.97,451.897,11167.073,18463.5996,6844.6296,7296.5266,1.5890909090909089,1.6533965167058546,27.399999999999636,22.604999999999563,20.344500000001062,35.921400000002905,13.316400000000613,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3110000000001234,0.4860000000000288,0.5685000000000084
