source,engine,profile_id,profile_label_fr,profile_label_en,dimension_status,dimension_territory,dimension_atmp,rgdu_expression_used,smic_multiple,gross_monthly_eur,net_monthly_eur,employer_cost_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,social_wedge_monthly_eur,employee_contribution_rate,employer_contribution_rate,social_wedge_rate,cost_to_net_ratio,rgdu_monthly_eur,rgdu_rate_gross,rgdu_rate_employer_cost,api_total_contributions_monthly_eur,api_employer_contributions_monthly_eur,api_employee_contributions_monthly_eur,missing_variables_gross,missing_variables_net,missing_variables_employer_cost,status,error
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.04,5675.74,4482.9,8059.09,1192.84,2383.35,3576.19,0.2102,0.4199,0.4437,1.7977,0.0,0.0,0.0,3576.19,2383.35,1192.84,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.05,5694.41,4497.87,8085.52,1196.54,2391.11,3587.65,0.2101,0.4199,0.4437,1.7976,0.0,0.0,0.0,3587.65,2391.11,1196.54,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.06,5713.08,4512.85,8111.95,1200.23,2398.87,3599.11,0.2101,0.4199,0.4437,1.7975,0.0,0.0,0.0,3599.11,2398.87,1200.23,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.07,5731.75,4527.82,8138.39,1203.93,2406.64,3610.56,0.21,0.4199,0.4436,1.7974,0.0,0.0,0.0,3610.56,2406.64,1203.93,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.08,5750.42,4542.8,8164.82,1207.62,2414.4,3622.02,0.21,0.4199,0.4436,1.7973,0.0,0.0,0.0,3622.02,2414.4,1207.62,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.09,5769.09,4557.77,8191.25,1211.32,2422.16,3633.48,0.21,0.4199,0.4436,1.7972,0.0,0.0,0.0,3633.48,2422.16,1211.32,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.1,5787.76,4572.75,8217.68,1215.01,2429.92,3644.94,0.2099,0.4198,0.4435,1.7971,0.0,0.0,0.0,3644.94,2429.92,1215.01,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.11,5806.43,4587.72,8244.12,1218.71,2437.69,3656.39,0.2099,0.4198,0.4435,1.797,0.0,0.0,0.0,3656.39,2437.69,1218.71,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.12,5825.1,4602.7,8270.55,1222.4,2445.45,3667.85,0.2099,0.4198,0.4435,1.7969,0.0,0.0,0.0,3667.85,2445.45,1222.4,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.13,5843.77,4617.67,8296.98,1226.1,2453.21,3679.31,0.2098,0.4198,0.4435,1.7968,0.0,0.0,0.0,3679.31,2453.21,1226.1,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.14,5862.44,4632.65,8323.41,1229.79,2460.97,3690.76,0.2098,0.4198,0.4434,1.7967,0.0,0.0,0.0,3690.76,2460.97,1229.79,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.15,5881.11,4647.62,8349.84,1233.49,2468.73,3702.22,0.2097,0.4198,0.4434,1.7966,0.0,0.0,0.0,3702.22,2468.73,1233.49,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.16,5899.78,4662.6,8376.28,1237.18,2476.5,3713.68,0.2097,0.4198,0.4434,1.7965,0.0,0.0,0.0,3713.68,2476.5,1237.18,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.17,5918.45,4677.57,8402.71,1240.88,2484.26,3725.13,0.2097,0.4197,0.4433,1.7964,0.0,0.0,0.0,3725.13,2484.26,1240.88,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.18,5937.12,4692.55,8429.14,1244.57,2492.02,3736.59,0.2096,0.4197,0.4433,1.7963,0.0,0.0,0.0,3736.59,2492.02,1244.57,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.19,5955.79,4707.52,8455.57,1248.27,2499.78,3748.05,0.2096,0.4197,0.4433,1.7962,0.0,0.0,0.0,3748.05,2499.78,1248.27,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.2,5974.46,4722.5,8482.01,1251.96,2507.55,3759.51,0.2096,0.4197,0.4432,1.7961,0.0,0.0,0.0,3759.51,2507.55,1251.96,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.21,5993.13,4737.48,8508.44,1255.65,2515.31,3770.96,0.2095,0.4197,0.4432,1.796,0.0,0.0,0.0,3770.96,2515.31,1255.65,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.22,6011.8,4752.45,8534.87,1259.35,2523.07,3782.42,0.2095,0.4197,0.4432,1.7959,0.0,0.0,0.0,3782.42,2523.07,1259.35,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.23,6030.47,4767.43,8561.3,1263.04,2530.83,3793.88,0.2094,0.4197,0.4431,1.7958,0.0,0.0,0.0,3793.88,2530.83,1263.04,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.24,6049.14,4782.4,8587.73,1266.74,2538.59,3805.33,0.2094,0.4197,0.4431,1.7957,0.0,0.0,0.0,3805.33,2538.59,1266.74,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.25,6067.81,4797.38,8614.17,1270.43,2546.36,3816.79,0.2094,0.4197,0.4431,1.7956,0.0,0.0,0.0,3816.79,2546.36,1270.43,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.26,6086.49,4812.36,8640.61,1274.13,2554.12,3828.25,0.2093,0.4196,0.4431,1.7955,0.0,0.0,0.0,3828.25,2554.12,1274.13,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.27,6105.16,4827.33,8667.05,1277.83,2561.89,3839.71,0.2093,0.4196,0.443,1.7954,0.0,0.0,0.0,3839.71,2561.89,1277.83,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.28,6123.83,4842.31,8693.48,1281.52,2569.65,3851.17,0.2093,0.4196,0.443,1.7953,0.0,0.0,0.0,3851.17,2569.65,1281.52,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.29,6142.5,4857.28,8719.91,1285.22,2577.41,3862.63,0.2092,0.4196,0.443,1.7952,0.0,0.0,0.0,3862.63,2577.41,1285.22,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.3,6161.17,4872.26,8746.34,1288.91,2585.17,3874.08,0.2092,0.4196,0.4429,1.7951,0.0,0.0,0.0,3874.08,2585.17,1288.91,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.31,6179.84,4887.23,8772.77,1292.61,2592.93,3885.54,0.2092,0.4196,0.4429,1.795,0.0,0.0,0.0,3885.54,2592.93,1292.61,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.32,6198.51,4902.21,8799.21,1296.3,2600.7,3897.0,0.2091,0.4196,0.4429,1.7949,0.0,0.0,0.0,3897.0,2600.7,1296.3,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.33,6217.18,4917.19,8825.64,1299.99,2608.46,3908.45,0.2091,0.4196,0.4429,1.7949,0.0,0.0,0.0,3908.45,2608.46,1299.99,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.34,6235.85,4932.16,8852.07,1303.69,2616.22,3919.91,0.2091,0.4195,0.4428,1.7948,0.0,0.0,0.0,3919.91,2616.22,1303.69,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.35,6254.52,4947.14,8878.5,1307.38,2623.98,3931.37,0.209,0.4195,0.4428,1.7947,0.0,0.0,0.0,3931.37,2623.98,1307.38,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.36,6273.19,4962.11,8904.94,1311.08,2631.75,3942.83,0.209,0.4195,0.4428,1.7946,0.0,0.0,0.0,3942.83,2631.75,1311.08,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.37,6291.86,4977.09,8931.37,1314.77,2639.51,3954.28,0.209,0.4195,0.4427,1.7945,0.0,0.0,0.0,3954.28,2639.51,1314.77,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.38,6310.53,4992.06,8957.8,1318.47,2647.27,3965.74,0.2089,0.4195,0.4427,1.7944,0.0,0.0,0.0,3965.74,2647.27,1318.47,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.39,6329.2,5007.04,8984.23,1322.16,2655.03,3977.2,0.2089,0.4195,0.4427,1.7943,0.0,0.0,0.0,3977.2,2655.03,1322.16,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.4,6347.87,5022.01,9010.66,1325.86,2662.79,3988.65,0.2089,0.4195,0.4427,1.7942,0.0,0.0,0.0,3988.65,2662.79,1325.86,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.41,6366.54,5036.99,9037.1,1329.55,2670.56,4000.11,0.2088,0.4195,0.4426,1.7941,0.0,0.0,0.0,4000.11,2670.56,1329.55,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.42,6385.21,5051.96,9063.53,1333.25,2678.32,4011.57,0.2088,0.4195,0.4426,1.7941,0.0,0.0,0.0,4011.57,2678.32,1333.25,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.43,6403.88,5066.94,9089.96,1336.94,2686.08,4023.03,0.2088,0.4194,0.4426,1.794,0.0,0.0,0.0,4023.03,2686.08,1336.94,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.44,6422.55,5081.91,9116.39,1340.64,2693.84,4034.48,0.2087,0.4194,0.4426,1.7939,0.0,0.0,0.0,4034.48,2693.84,1340.64,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.45,6441.22,5096.89,9142.83,1344.33,2701.61,4045.94,0.2087,0.4194,0.4425,1.7938,0.0,0.0,0.0,4045.94,2701.61,1344.33,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.46,6459.89,5111.86,9169.26,1348.03,2709.37,4057.4,0.2087,0.4194,0.4425,1.7937,0.0,0.0,0.0,4057.4,2709.37,1348.03,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.47,6478.56,5126.84,9195.69,1351.72,2717.13,4068.85,0.2086,0.4194,0.4425,1.7936,0.0,0.0,0.0,4068.85,2717.13,1351.72,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.48,6497.23,5141.81,9222.12,1355.42,2724.89,4080.31,0.2086,0.4194,0.4424,1.7936,0.0,0.0,0.0,4080.31,2724.89,1355.42,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.49,6515.9,5156.79,9248.56,1359.11,2732.66,4091.77,0.2086,0.4194,0.4424,1.7935,0.0,0.0,0.0,4091.77,2732.66,1359.11,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__standard__fonctions_support,Non-cadre · Hors Alsace-Moselle · Fonctions support,Non-executive · Outside Alsace-Moselle · Support functions,non_cadre,standard,fonctions_support,salarié . cotisations . exonérations . RGDU,3.5,6534.57,5171.76,9274.99,1362.81,2740.42,4103.22,0.2086,0.4194,0.4424,1.7934,0.0,0.0,0.0,4103.22,2740.42,1362.81,8,27,34,ok,
mon-entreprise,api/v1/evaluate,non_cadre__alsace_moselle__standard,Non-cadre · Alsace-Moselle · AT/MP standard,Non-executive · Alsace-Moselle · Standard AT/MP,non_cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,0.8,1493.62,1140.99,1556.13,352.63,62.51,415.14,0.2361,0.0419,0.2668,1.3638,594.61,0.3981,0.3821,415.14,62.51,352.63,8,26,37,ok,
mon-entreprise,api/v1/evaluate,non_cadre__alsace_moselle__standard,Non-cadre · Alsace-Moselle · AT/MP standard,Non-executive · Alsace-Moselle · Standard AT/MP,non_cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,0.81,1512.29,1155.53,1575.33,356.76,63.04,419.8,0.2359,0.0417,0.2665,1.3633,602.04,0.3981,0.3822,419.8,63.04,356.76,8,26,37,ok,
