source,engine,profile_id,profile_label_fr,profile_label_en,dimension_status,dimension_territory,dimension_atmp,rgdu_expression_used,smic_multiple,gross_monthly_eur,net_monthly_eur,employer_cost_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,social_wedge_monthly_eur,employee_contribution_rate,employer_contribution_rate,social_wedge_rate,cost_to_net_ratio,rgdu_monthly_eur,rgdu_rate_gross,rgdu_rate_employer_cost,employee_csg_crds_monthly_eur,employee_old_age_monthly_eur,employee_retirement_complementary_ceg_cet_monthly_eur,employee_other_monthly_eur,employer_old_age_monthly_eur,employer_retirement_complementary_ceg_cet_monthly_eur,employer_health_monthly_eur,employer_family_monthly_eur,employer_unemployment_monthly_eur,employer_ags_monthly_eur,employer_atmp_monthly_eur,employer_fnal_monthly_eur,employer_csa_monthly_eur,employer_training_monthly_eur,employer_apprenticeship_tax_monthly_eur,employer_social_dialogue_monthly_eur,employer_other_monthly_eur,employer_contributions_before_relief_monthly_eur,api_total_contributions_monthly_eur,api_employer_contributions_monthly_eur,api_employee_contributions_monthly_eur,missing_variables_gross,missing_variables_net,missing_variables_employer_cost,status,error
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,1.96,3659.36,2821.03,5173.55,838.33,1514.19,2352.52,0.2291,0.4138,0.4547,1.8339,193.21,0.0528,0.0373,356.01,267.13,146.74,68.45,390.09,219.93,475.72,192.12,155.52,9.15,146.37,3.66,10.98,20.13,16.1,0.59,67.06,1707.4,2352.52,1514.19,838.33,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,1.97,3678.03,2835.53,5203.15,842.5,1525.12,2367.62,0.2291,0.4147,0.455,1.835,190.89,0.0519,0.0367,357.82,268.5,147.49,68.7,392.08,221.05,478.14,193.1,156.32,9.2,147.12,3.68,11.03,20.23,16.18,0.59,67.3,1716.01,2367.62,1525.12,842.5,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,1.98,3696.7,2850.04,5232.42,846.66,1535.72,2382.39,0.229,0.4154,0.4553,1.8359,188.9,0.0511,0.0361,359.62,269.86,148.24,68.94,394.07,222.17,480.57,194.08,157.11,9.24,147.87,3.7,11.09,20.33,16.27,0.59,67.54,1724.62,2382.39,1535.72,846.66,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,1.99,3715.37,2864.54,5262.09,850.83,1546.72,2397.55,0.229,0.4163,0.4556,1.837,186.51,0.0502,0.0354,361.43,271.22,148.99,69.19,396.06,223.29,483.0,195.06,157.9,9.29,148.61,3.72,11.15,20.43,16.35,0.59,67.78,1733.23,2397.55,1546.72,850.83,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.0,3734.04,2879.05,5291.42,854.99,1557.38,2412.37,0.229,0.4171,0.4559,1.8379,184.46,0.0494,0.0349,363.24,272.58,149.74,69.44,398.05,224.42,485.43,196.04,158.7,9.34,149.36,3.73,11.2,20.54,16.43,0.6,68.02,1741.84,2412.37,1557.38,854.99,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.01,3752.71,2893.55,5320.78,859.16,1568.07,2427.23,0.2289,0.4178,0.4562,1.8388,182.38,0.0486,0.0343,365.04,273.95,150.48,69.69,400.04,225.54,487.85,197.02,159.49,9.38,150.11,3.75,11.26,20.64,16.51,0.6,68.26,1750.45,2427.23,1568.07,859.16,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.02,3771.38,2908.05,5350.17,863.33,1578.79,2442.11,0.2289,0.4186,0.4565,1.8398,180.27,0.0478,0.0337,366.85,275.31,151.23,69.93,402.03,226.66,490.28,198.0,160.28,9.43,150.86,3.77,11.31,20.74,16.59,0.6,68.5,1759.06,2442.11,1578.79,863.33,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.03,3790.05,2922.56,5379.59,867.49,1589.54,2457.03,0.2289,0.4194,0.4567,1.8407,178.13,0.047,0.0331,368.66,276.67,151.98,70.18,404.02,227.78,492.71,198.98,161.08,9.48,151.6,3.79,11.37,20.85,16.68,0.61,68.74,1767.67,2457.03,1589.54,867.49,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.04,3808.72,2937.06,5408.65,871.66,1599.93,2471.59,0.2289,0.4201,0.457,1.8415,176.34,0.0463,0.0326,370.46,278.04,152.73,70.43,406.01,228.9,495.13,199.96,161.87,9.52,152.35,3.81,11.43,20.95,16.76,0.61,68.98,1776.28,2471.59,1599.93,871.66,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.05,3827.39,2951.57,5437.75,875.82,1610.36,2486.18,0.2288,0.4207,0.4572,1.8423,174.53,0.0456,0.0321,372.27,279.4,153.48,70.67,408.0,230.03,497.56,200.94,162.66,9.57,153.1,3.83,11.48,21.05,16.84,0.61,69.22,1784.89,2486.18,1610.36,875.82,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.06,3846.06,2966.07,5467.25,879.99,1621.19,2501.18,0.2288,0.4215,0.4575,1.8433,172.3,0.0448,0.0315,374.08,280.76,154.23,70.92,409.99,231.15,499.99,201.92,163.46,9.62,153.84,3.85,11.54,21.15,16.92,0.62,69.46,1793.5,2501.18,1621.19,879.99,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.07,3864.73,2980.58,5496.4,884.15,1631.67,2515.82,0.2288,0.4222,0.4577,1.8441,170.43,0.0441,0.031,375.88,282.13,154.98,71.17,411.98,232.27,502.41,202.9,164.25,9.66,154.59,3.86,11.59,21.26,17.0,0.62,69.7,1802.1,2515.82,1631.67,884.15,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.08,3883.4,2995.08,5525.57,888.32,1642.17,2530.49,0.2287,0.4229,0.458,1.8449,168.54,0.0434,0.0305,377.69,283.49,155.72,71.42,413.97,233.39,504.84,203.88,165.04,9.71,155.34,3.88,11.65,21.36,17.09,0.62,69.94,1810.71,2530.49,1642.17,888.32,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.09,3902.07,3009.59,5554.38,892.48,1652.31,2544.8,0.2287,0.4234,0.4582,1.8456,167.01,0.0428,0.0301,379.49,284.85,156.47,71.66,415.96,234.51,507.27,204.86,165.84,9.76,156.08,3.9,11.71,21.46,17.17,0.62,70.18,1819.32,2544.8,1652.31,892.48,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.1,3920.74,3024.09,5583.61,896.65,1662.87,2559.52,0.2287,0.4241,0.4584,1.8464,165.06,0.0421,0.0296,381.3,286.21,157.22,71.91,417.95,235.64,509.7,205.84,166.63,9.8,156.83,3.92,11.76,21.56,17.25,0.63,70.42,1827.93,2559.52,1662.87,896.65,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.11,3939.41,3038.6,5612.47,900.81,1673.06,2573.87,0.2287,0.4247,0.4586,1.8471,163.49,0.0415,0.0291,383.11,287.58,157.97,72.16,419.94,236.76,512.12,206.82,167.42,9.85,157.58,3.94,11.82,21.67,17.33,0.63,70.66,1836.54,2573.87,1673.06,900.81,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.12,3958.08,3053.1,5641.74,904.98,1683.66,2588.64,0.2286,0.4254,0.4588,1.8479,161.49,0.0408,0.0286,384.91,288.94,158.72,72.4,421.93,237.88,514.55,207.8,168.22,9.9,158.32,3.96,11.87,21.77,17.42,0.63,70.9,1845.15,2588.64,1683.66,904.98,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.13,3976.75,3067.61,5670.64,909.14,1693.89,2603.04,0.2286,0.4259,0.459,1.8486,159.87,0.0402,0.0282,386.72,290.3,159.47,72.65,423.92,239.0,516.98,208.78,169.01,9.94,159.07,3.98,11.93,21.87,17.5,0.64,71.14,1853.76,2603.04,1693.89,909.14,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.14,3995.42,3082.11,5699.57,913.31,1704.15,2617.46,0.2286,0.4265,0.4592,1.8492,158.22,0.0396,0.0278,388.53,291.67,160.22,72.9,425.91,240.12,519.4,209.76,169.81,9.99,159.82,4.0,11.99,21.97,17.58,0.64,71.38,1862.37,2617.46,1704.15,913.31,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.15,4014.09,3091.12,5736.8,922.97,1722.71,2645.68,0.2299,0.4292,0.4612,1.8559,156.55,0.039,0.0273,390.32,292.4,167.1,73.15,427.12,250.45,521.83,210.74,170.6,10.04,160.56,4.0,12.04,22.08,17.66,0.64,71.48,1879.26,2645.68,1722.71,922.97,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.16,4032.76,3105.85,5765.11,926.91,1732.35,2659.27,0.2298,0.4296,0.4613,1.8562,155.26,0.0385,0.0269,392.1,292.48,168.94,73.39,427.52,253.21,524.26,211.72,171.39,10.08,161.31,4.0,12.1,22.18,17.74,0.65,71.44,1887.61,2659.27,1732.35,926.91,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.17,4051.43,3120.57,5793.85,930.86,1742.42,2673.27,0.2298,0.4301,0.4614,1.8567,153.55,0.0379,0.0265,393.88,292.55,170.79,73.64,427.91,255.97,526.69,212.7,172.19,10.13,162.06,4.0,12.15,22.28,17.83,0.65,71.4,1895.97,2673.27,1742.42,930.86,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.18,4070.1,3135.3,5822.6,934.8,1752.5,2687.3,0.2297,0.4306,0.4615,1.8571,151.81,0.0373,0.0261,395.66,292.63,172.63,73.89,428.31,258.73,529.11,213.68,172.98,10.18,162.8,4.0,12.21,22.39,17.91,0.65,71.36,1904.32,2687.3,1752.5,934.8,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.19,4088.77,3150.03,5850.97,938.74,1762.2,2700.94,0.2296,0.431,0.4616,1.8574,150.47,0.0368,0.0257,397.44,292.7,174.47,74.14,428.7,261.49,531.54,214.66,173.77,10.22,163.55,4.0,12.27,22.49,17.99,0.65,71.33,1912.67,2700.94,1762.2,938.74,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.2,4107.44,3164.76,5879.36,942.68,1771.92,2714.6,0.2295,0.4314,0.4617,1.8578,149.1,0.0363,0.0254,399.22,292.77,176.31,74.38,429.09,264.25,533.97,215.64,174.57,10.27,164.3,4.0,12.32,22.59,18.07,0.66,71.29,1921.02,2714.6,1771.92,942.68,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.21,4126.11,3179.49,5907.77,946.62,1781.66,2728.28,0.2294,0.4318,0.4618,1.8581,147.71,0.0358,0.025,401.0,292.85,178.15,74.63,429.49,267.01,536.39,216.62,175.36,10.32,165.04,4.0,12.38,22.69,18.15,0.66,71.25,1929.37,2728.28,1781.66,946.62,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.22,4144.78,3194.21,5936.19,950.57,1791.41,2741.98,0.2293,0.4322,0.4619,1.8584,146.31,0.0353,0.0246,402.78,292.92,179.99,74.88,429.88,269.77,538.82,217.6,176.15,10.36,165.79,4.0,12.43,22.8,18.24,0.66,71.21,1937.72,2741.98,1791.41,950.57,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.23,4163.45,3208.94,5964.64,954.51,1801.19,2755.69,0.2293,0.4326,0.462,1.8588,144.89,0.0348,0.0243,404.55,293.0,181.83,75.12,430.28,272.53,541.25,218.58,176.95,10.41,166.54,4.0,12.49,22.9,18.32,0.67,71.17,1946.07,2755.69,1801.19,954.51,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.24,4182.12,3223.67,5993.1,958.45,1810.98,2769.43,0.2292,0.433,0.4621,1.8591,143.45,0.0343,0.0239,406.33,293.07,183.67,75.37,430.67,275.29,543.68,219.56,177.74,10.46,167.28,4.0,12.55,23.0,18.4,0.67,71.13,1954.43,2769.43,1810.98,958.45,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.25,4200.8,3238.41,6021.59,962.39,1820.79,2783.19,0.2291,0.4334,0.4622,1.8594,141.99,0.0338,0.0236,408.11,293.15,185.51,75.62,431.06,278.05,546.1,220.54,178.53,10.5,168.03,4.0,12.6,23.1,18.48,0.67,71.09,1962.78,2783.19,1820.79,962.39,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.26,4219.47,3253.13,6049.67,966.34,1830.2,2796.54,0.229,0.4338,0.4623,1.8596,140.93,0.0334,0.0233,409.89,293.22,187.35,75.87,431.46,280.81,548.53,221.52,179.33,10.55,168.78,4.0,12.66,23.21,18.57,0.68,71.05,1971.13,2796.54,1830.2,966.34,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.27,4238.14,3267.86,6078.19,970.28,1840.05,2810.33,0.2289,0.4342,0.4624,1.86,139.43,0.0329,0.0229,411.67,293.3,189.2,76.11,431.85,283.57,550.96,222.5,180.12,10.6,169.53,4.0,12.71,23.31,18.65,0.68,71.01,1979.48,2810.33,1840.05,970.28,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.28,4256.81,3282.59,6106.3,974.22,1849.49,2823.71,0.2289,0.4345,0.4624,1.8602,138.35,0.0325,0.0227,413.45,293.37,191.04,76.36,432.25,286.33,553.39,223.48,180.91,10.64,170.27,4.0,12.77,23.41,18.73,0.68,70.97,1987.84,2823.71,1849.49,974.22,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.29,4275.48,3297.32,6134.42,978.16,1858.94,2837.11,0.2288,0.4348,0.4625,1.8604,137.24,0.0321,0.0224,415.23,293.45,192.88,76.61,432.64,289.09,555.81,224.46,181.71,10.69,171.02,4.0,12.83,23.52,18.81,0.68,70.93,1996.19,2837.11,1858.94,978.16,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.3,4294.15,3312.05,6162.99,982.1,1868.84,2850.95,0.2287,0.4352,0.4626,1.8608,135.7,0.0316,0.022,417.01,293.52,194.72,76.85,433.03,291.85,558.24,225.44,182.5,10.74,171.77,4.0,12.88,23.62,18.89,0.69,70.89,2004.54,2850.95,1868.84,982.1,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.31,4312.82,3326.77,6191.15,986.05,1878.33,2864.38,0.2286,0.4355,0.4627,1.861,134.56,0.0312,0.0217,418.79,293.6,196.56,77.1,433.43,294.61,560.67,226.42,183.29,10.78,172.51,4.0,12.94,23.72,18.98,0.69,70.85,2012.89,2864.38,1878.33,986.05,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.32,4331.49,3341.5,6219.32,989.99,1887.83,2877.82,0.2286,0.4358,0.4627,1.8612,133.41,0.0308,0.0215,420.57,293.67,198.4,77.35,433.82,297.37,563.09,227.4,184.09,10.83,173.26,4.0,12.99,23.82,19.06,0.69,70.81,2021.24,2877.82,1887.83,989.99,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.33,4350.16,3356.23,6247.51,993.93,1897.35,2891.28,0.2285,0.4362,0.4628,1.8615,132.24,0.0304,0.0212,422.35,293.75,200.24,77.6,434.22,300.13,565.52,228.38,184.88,10.88,174.01,4.0,13.05,23.93,19.14,0.7,70.77,2029.59,2891.28,1897.35,993.93,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.34,4368.83,3370.96,6275.27,997.87,1906.44,2904.32,0.2284,0.4364,0.4628,1.8616,131.5,0.0301,0.021,424.13,293.82,202.08,77.84,434.61,302.89,567.95,229.36,185.68,10.92,174.75,4.0,13.11,24.03,19.22,0.7,70.73,2037.94,2904.32,1906.44,997.87,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.35,4387.5,3385.69,6303.49,1001.81,1915.99,2917.8,0.2283,0.4367,0.4629,1.8618,130.31,0.0297,0.0207,425.91,293.9,203.92,78.09,435.0,305.64,570.38,230.34,186.47,10.97,175.5,4.0,13.16,24.13,19.3,0.7,70.69,2046.3,2917.8,1915.99,1001.81,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.36,4406.17,3400.41,6331.72,1005.76,1925.55,2931.3,0.2283,0.437,0.463,1.862,129.1,0.0293,0.0204,427.69,293.97,205.76,78.34,435.4,308.4,572.8,231.32,187.26,11.02,176.25,4.0,13.22,24.23,19.39,0.7,70.65,2054.65,2931.3,1925.55,1005.76,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.37,4424.84,3415.14,6359.52,1009.7,1934.68,2944.38,0.2282,0.4372,0.463,1.8622,128.32,0.029,0.0202,429.47,294.04,207.6,78.58,435.79,311.16,575.23,232.3,188.06,11.06,176.99,4.0,13.27,24.34,19.47,0.71,70.61,2063.0,2944.38,1934.68,1009.7,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.38,4443.51,3429.87,6387.78,1013.64,1944.27,2957.91,0.2281,0.4376,0.4631,1.8624,127.08,0.0286,0.0199,431.24,294.12,209.44,78.83,436.19,313.92,577.66,233.28,188.85,11.11,177.74,4.0,13.33,24.44,19.55,0.71,70.57,2071.35,2957.91,1944.27,1013.64,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.39,4462.18,3444.6,6415.6,1017.58,1953.42,2971.0,0.228,0.4378,0.4631,1.8625,126.28,0.0283,0.0197,433.02,294.19,211.29,79.08,436.58,316.68,580.08,234.26,189.64,11.16,178.49,4.0,13.39,24.54,19.63,0.71,70.53,2079.7,2971.0,1953.42,1017.58,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.4,4480.85,3459.33,6443.44,1021.52,1962.59,2984.11,0.228,0.438,0.4631,1.8626,125.46,0.028,0.0195,434.8,294.27,213.13,79.33,436.97,319.44,582.51,235.24,190.44,11.2,179.23,4.0,13.44,24.64,19.72,0.72,70.49,2088.05,2984.11,1962.59,1021.52,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.41,4499.52,3474.05,6471.29,1025.47,1971.77,2997.23,0.2279,0.4382,0.4632,1.8627,124.64,0.0277,0.0193,436.58,294.34,214.97,79.57,437.37,322.2,584.94,236.22,191.23,11.25,179.98,4.0,13.5,24.75,19.8,0.72,70.45,2096.4,2997.23,1971.77,1025.47,8,26,35,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__atmp_4,Cadre · Alsace-Moselle · AT/MP 4 %,Executive · Alsace-Moselle · AT/MP 4%,cadre,alsace_moselle,atmp_4,salarié . cotisations . exonérations . RGDU,2.42,4518.19,3488.78,6499.15,1029.41,1980.96,3010.37,0.2278,0.4384,0.4632,1.8629,123.8,0.0274,0.019,438.36,294.42,216.81,79.82,437.76,324.96,587.36,237.2,192.02,11.3,180.73,4.0,13.55,24.85,19.88,0.72,70.41,2104.76,3010.37,1980.96,1029.41,8,26,35,ok,
