country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_eur,ivs_employer_monthly_eur,ivs_employee_monthly_eur,aggiuntivo_1_percent_monthly_eur,naspi_monthly_eur,cigo_monthly_eur,cigs_employer_monthly_eur,cigs_employee_monthly_eur,maternita_monthly_eur,fondo_garanzia_tfr_monthly_eur,cuaf_monthly_eur,inail_monthly_eur,tfr_accrual_monthly_eur,irpef_lorda_annual_eur,detrazione_lavoro_dipendente_annual_eur,ulteriore_detrazione_annual_eur,trattamento_integrativo_annual_eur,addizionale_regionale_annual_eur,addizionale_comunale_annual_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_eur,income_tax_monthly_eur,net_after_income_tax_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_income_tax_monthly_eur,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_income_tax_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_income_tax_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.89,11318.206713,2426.536625,936.575875,55.059167,182.223128,226.364134,67.90924,33.95462,52.063751,22.636413,76.963806,56.591034,781.794649,45309.903984,0.0,0.0,0.0,4112.929774,1111.602642,1025.589662,3111.288131,0.09061414831977603,0.27489232261175267,10292.617051,4211.203033,6081.414018,15211.289493,4918.672442,9129.875475,1.4778835564712727,2.5012751061192304,23.14561700000013,23.076180000000022,12.177300000000287,26.144689000000653,3.0685089999997217,13.967389000001276,0.9969999935624915,0.5261168885668599,1.1295740787554078,0.1325740851928771,0.6034571901885872
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.9,11341.35233,2426.536625,936.575875,55.059167,182.595773,226.827047,68.048114,34.024057,52.170221,22.682705,77.121196,56.706762,783.393411,45428.977074,0.0,0.0,0.0,4122.151015,1114.094869,1025.659099,3112.688441,0.09043534393544995,0.27445478725948363,10315.693231,4222.101913,6093.591318,15237.434182,4921.740951,9143.842864,1.4771119923971736,2.5005671345972265,23.14561700000013,23.076180000000022,12.177299999999377,26.144689000000653,3.0685089999997217,13.967388999999457,0.9969999935624915,0.5261168885668206,1.1295740787554078,0.1325740851928771,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.91,11364.497947,2426.536625,936.575875,55.059167,182.968417,227.289959,68.186988,34.093494,52.276691,22.728996,77.278586,56.82249,784.992173,45548.050163,0.0,0.0,0.0,4131.372257,1116.587096,1025.728536,3114.088751,0.09025726787855493,0.27401903412860895,10338.769411,4233.000793,6105.768618,15263.578871,4924.809459,9157.810252,1.4763438725920908,2.499861987021671,23.14561700000013,23.076180000000022,12.177300000000287,26.144688999998834,3.0685080000002927,13.967387999999119,0.9969999935624915,0.5261168885668599,1.1295740787553292,0.13257404198817752,0.6034571469837697
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.92,11387.643564,2426.536625,936.575875,55.059167,183.341061,227.752871,68.325861,34.162931,52.38316,22.775287,77.435976,56.938218,786.590935,45667.123253,0.0,0.0,0.0,4140.593498,1119.079324,1025.797972,3115.489061,0.09007991570807009,0.2735850523519249,10361.845592,4243.899673,6117.945919,15289.72356,4927.877968,9171.777641,1.4755791740445123,2.4991596465300194,23.14561700000013,23.07618100000036,12.177300999999716,26.144689000000653,3.0685089999997217,13.967389000001276,0.9970000367672304,0.5261169317715595,1.1295740787554078,0.1325740851928771,0.6034571901885872
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.93,11410.789181,2426.536625,936.575875,55.059167,183.713706,228.215784,68.464735,34.232368,52.48963,22.821578,77.593366,57.053946,788.189697,45786.196342,0.0,0.0,0.0,4149.81474,1121.571551,1025.867409,3116.88937,0.08990328301900703,0.27315283115039973,10384.921772,4254.798553,6130.123219,15315.868249,4930.946477,9185.74503,1.4748178739474627,2.4984600963937162,23.14561700000013,23.076180000000022,12.177300000000287,26.144688999998834,3.068509000000631,13.967388999999457,0.9969999935624915,0.5261168885668599,1.1295740787553292,0.13257408519291639,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.94,11433.934798,2426.536625,936.575875,55.059167,184.08635,228.678696,68.603609,34.301804,52.5961,22.86787,77.750757,57.169674,789.788459,45905.269432,0.0,0.0,0.0,4159.035982,1124.063779,1025.936846,3118.28968,0.08972736544204547,0.2727223598322814,10407.997952,4265.697433,6142.300519,15342.012937,4934.014986,9199.712418,1.4740599496962328,2.497763320016865,23.14561700000013,23.076180000000022,12.177300000000287,26.144688000000315,3.0685089999997217,13.967387999999119,0.9969999935624915,0.5261168885668599,1.129574035550669,0.1325740851928771,0.6034571469837697
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.95,11457.080415,2426.536625,936.575875,55.059167,184.458995,229.141608,68.742482,34.371241,52.70257,22.914161,77.908147,57.285402,791.387221,46024.342522,0.0,0.0,0.0,4168.257223,1126.556006,1026.006283,3119.68999,0.08955215864317266,0.2722936277922162,10431.074132,4276.596313,6154.47782,15368.157626,4937.083494,9213.679807,1.4733053788861417,2.4970693009349154,23.14561700000013,23.076180000000022,12.177300999999716,26.144689000000653,3.0685080000002927,13.967389000001276,0.9969999935624915,0.5261169317715595,1.1295740787554078,0.13257404198817752,0.6034571901885872
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.96,11480.226032,2426.536625,936.575875,55.059167,184.831639,229.604521,68.881356,34.440678,52.80904,22.960452,78.065537,57.40113,792.985983,46143.415611,0.0,0.0,0.0,4177.478465,1129.048234,1026.07572,3121.0903,0.08937765832332756,0.27186662451037696,10454.150312,4287.495192,6166.65512,15394.302315,4940.152003,9227.647195,1.4725541393103314,2.4963780228133685,23.14561700000013,23.076180000000022,12.177300000000287,26.144689000000653,3.0685089999997217,13.967387999999119,0.9969999935624915,0.5261168885668599,1.1295740787554078,0.1325740851928771,0.6034571469837697
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.97,11503.371649,2426.536625,936.575875,55.059167,185.204284,230.067433,69.02023,34.510115,52.91551,23.006743,78.222927,57.516858,794.584745,46262.488701,0.0,0.0,0.0,4186.699706,1131.540461,1026.145157,3122.49061,0.08920386021804924,0.27144133955160377,10477.226492,4298.394072,6178.83242,15420.447004,4943.220512,9241.614584,1.4718062089575876,2.495689469446495,23.14561700000013,23.076180000000022,12.177299999999377,26.144688999998834,3.0685089999997217,13.967389000001276,0.9969999935624915,0.5261168885668206,1.1295740787553292,0.1325740851928771,0.6034571901885872
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.98,11526.517266,2426.536625,936.575875,55.059167,185.576928,230.530345,69.159104,34.579552,53.021979,23.053035,78.380317,57.632586,796.183507,46381.56179,0.0,0.0,0.0,4195.920948,1134.032689,1026.214593,3123.89092,0.08903076009712944,0.2710177625645522,10500.302673,4309.292952,6191.00972,15446.591693,4946.289021,9255.581973,1.4710615660101867,2.495003624756064,23.14561700000013,23.07618100000036,12.177300000000287,26.144689000000653,3.0685089999997217,13.967388999999457,0.9970000367672304,0.5261168885668599,1.1295740787554078,0.1325740851928771,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",4.99,11549.662883,2426.536625,936.575875,55.059167,185.949572,230.993258,69.297977,34.648989,53.128449,23.099326,78.537708,57.748314,797.78227,46500.63488,0.0,0.0,0.0,4205.14219,1136.524916,1026.28403,3125.291229,0.08885835376426947,0.2705958832808557,10523.378853,4320.191832,6203.187021,15472.736382,4949.357529,9269.549361,1.4703201888417803,2.4943204727901,23.14561700000013,23.076180000000022,12.177300999999716,26.144688999998834,3.0685080000002927,13.967387999999119,0.9969999935624915,0.5261169317715595,1.1295740787553292,0.13257404198817752,0.6034571469837697
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",5.0,11572.8085,2426.536625,936.575875,55.059167,186.322217,231.45617,69.436851,34.718426,53.234919,23.145617,78.695098,57.864043,799.381032,46619.707969,0.0,0.0,0.0,4214.363431,1139.017144,1026.353467,3126.691539,0.08868663705674094,0.270175691514294,10546.455033,4331.090712,6215.364321,15498.881071,4952.426038,9283.51675,1.4695820560152957,2.493639997721638,23.14561699999831,23.076180000000022,12.177300000000287,26.144689000000653,3.0685089999997217,13.967389000001276,0.9969999935625699,0.5261168885669013,1.1295740787554966,0.13257408519288752,0.6034571901886346
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",5.01,11595.954117,2426.536625,936.575875,55.059167,186.694861,231.919082,69.575725,34.787862,53.341389,23.191908,78.852488,57.979771,800.979794,46738.781059,0.0,0.0,0.0,4223.584673,1141.509371,1026.422904,3128.091849,0.08851560584505085,0.2697571771599741,10569.531213,4341.989592,6227.541621,15525.02576,4955.494547,9297.484139,1.4688471462808739,2.49296218384751,23.14561700000013,23.076180000000022,12.177300000000287,26.144689000000653,3.068509000000631,13.967388999999457,0.9969999935624915,0.5261168885668599,1.1295740787554078,0.13257408519291639,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",5.02,11619.099734,2426.536625,936.575875,55.059167,187.067506,232.381995,69.714598,34.857299,53.447859,23.238199,79.009878,58.095499,802.578556,46857.854149,0.0,0.0,0.0,4232.805914,1144.001598,1026.492341,3129.492159,0.08834525603261051,0.26934033019352,10592.607393,4352.888472,6239.718921,15551.170449,4958.563055,9311.451527,1.468115438573827,2.492287015587124,23.14561700000013,23.076180000000022,12.177299999999377,26.144688999998834,3.068507999999383,13.967387999999119,0.9969999935624915,0.5261168885668206,1.1295740787553292,0.13257404198813824,0.6034571469837697
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",5.03,11642.245351,2426.536625,936.575875,55.059167,187.44015,232.844907,69.853472,34.926736,53.554329,23.284491,79.167268,58.211227,804.177318,46976.927238,0.0,0.0,0.0,4242.027156,1146.493826,1026.561778,3130.892469,0.08817558355540848,0.26892514067027234,10615.683573,4363.787352,6251.896222,15577.315137,4961.631564,9325.418916,1.4673869120126288,2.491614477481286,23.14561700000013,23.076180000000022,12.177301000000625,26.144688000000315,3.068509000000631,13.967389000001276,0.9969999935624915,0.5261169317715988,1.129574035550669,0.13257408519291639,0.6034571901885872
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",5.04,11665.390968,2426.536625,936.575875,55.059167,187.812795,233.307819,69.992346,34.996173,53.660798,23.330782,79.324659,58.326955,805.77608,47096.000328,0.0,0.0,0.0,4251.248397,1148.986053,1026.631215,3132.292779,0.08800658438168744,0.2685115987244979,10638.759753,4374.686232,6264.073522,15603.459826,4964.700073,9339.386305,1.4666615458969259,2.490944554191006,23.14561700000013,23.076180000000022,12.177299999999377,26.144689000000653,3.0685089999997217,13.967388999999457,0.9969999935624915,0.5261168885668206,1.1295740787554078,0.1325740851928771,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",5.05,11688.536585,2426.536625,936.575875,55.059167,188.185439,233.770732,70.13122,35.06561,53.767268,23.377073,79.482049,58.442683,807.374842,47215.073417,0.0,0.0,0.0,4260.469639,1151.478281,1026.700651,3133.693088,0.0878382545116247,0.2680996945686079,10661.835934,4385.585111,6276.250822,15629.604515,4967.768582,9353.353693,1.4659393197055786,2.4902772304963414,23.14561700000013,23.07618100000036,12.177300000000287,26.144689000000653,3.0685089999997217,13.967387999999119,0.9970000367672304,0.5261168885668599,1.1295740787554078,0.1325740851928771,0.6034571469837697
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",5.06,11711.682202,2426.536625,936.575875,55.059167,188.558083,234.233644,70.270093,35.135047,53.873738,23.423364,79.639439,58.558411,808.973604,47334.146507,0.0,0.0,0.0,4269.690881,1153.970508,1026.770088,3135.093398,0.08767058997701675,0.2676894184923855,10684.912114,4396.483991,6288.428122,15655.749204,4970.83709,9367.321082,1.4652202130947245,2.4896124912952424,23.14561700000013,23.076180000000022,12.177300000000287,26.144688999998834,3.0685080000002927,13.967389000001276,0.9969999935624915,0.5261168885668599,1.1295740787553292,0.13257404198817752,0.6034571901885872
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",5.07,11734.827819,2426.536625,936.575875,55.059167,188.930728,234.696556,70.408967,35.204483,53.980208,23.469656,79.796829,58.674139,810.572366,47453.219596,0.0,0.0,0.0,4278.912122,1156.462736,1026.839525,3136.493708,0.0875035868409674,0.26728076086222285,10707.988294,4407.382871,6300.605423,15681.893893,4973.905599,9381.28847,1.4645042058958682,2.488950321602405,23.14561700000013,23.076180000000022,12.177300999999716,26.144689000000653,3.0685089999997217,13.967387999999119,0.9969999935624915,0.5261169317715595,1.1295740787554078,0.1325740851928771,0.6034571469837697
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",5.08,11757.973436,2426.536625,936.575875,55.059167,189.303372,235.159469,70.547841,35.27392,54.086678,23.515947,79.954219,58.789867,812.171128,47572.292686,0.0,0.0,0.0,4288.133364,1158.954963,1026.908962,3137.894018,0.08733724119757966,0.2668737121203681,10731.064474,4418.281751,6312.782723,15708.038582,4976.974108,9395.255859,1.4637912781139977,2.488290706548158,23.14561700000013,23.076180000000022,12.177300000000287,26.144688999998834,3.068509000000631,13.967389000001276,0.9969999935624915,0.5261168885668599,1.1295740787553292,0.13257408519291639,0.6034571901885872
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",5.09,11781.119053,2426.536625,936.575875,55.059167,189.676017,235.622381,70.686714,35.343357,54.193148,23.562238,80.11161,58.905595,813.76989,47691.365776,0.0,0.0,0.0,4297.354605,1161.447191,1026.978399,3139.294328,0.08717154917165124,0.26646826278417884,10754.140654,4429.180631,6324.960023,15734.183271,4980.042617,9409.223248,1.4630814099257217,2.487633631377339,23.14561700000013,23.076180000000022,12.177299999999377,26.144689000000653,3.0685089999997217,13.967388999999457,0.9969999935624915,0.5261168885668206,1.1295740787554078,0.1325740851928771,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",5.1,11804.26467,2426.536625,936.575875,55.059167,190.048661,236.085293,70.825588,35.412794,54.299617,23.608529,80.269,59.021323,815.368652,47810.438865,0.0,0.0,0.0,4306.575847,1163.939418,1027.047836,3140.694638,0.0870065069183735,0.2660644034453863,10777.216834,4440.079511,6337.137323,15760.32796,4983.111125,9423.190636,1.4623745816774314,2.4869790814482005,23.14561700000013,23.076180000000022,12.177300000000287,26.144689000000653,3.0685080000002927,13.967387999999119,0.9969999935624915,0.5261168885668599,1.1295740787554078,0.13257404198817752,0.6034571469837697
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",5.11,11827.410287,2426.536625,936.575875,55.059167,190.421306,236.548206,70.964462,35.482231,54.406087,23.654821,80.42639,59.137051,816.967414,47929.511955,0.0,0.0,0.0,4315.797089,1166.431646,1027.117273,3142.094947,0.08684211062303418,0.26566212476936796,10800.293014,4450.978391,6349.314624,15786.472649,4986.179634,9437.158025,1.4616707738834878,2.4863270422313195,23.14561700000013,23.076180000000022,12.177300999999716,26.144688999998834,3.0685089999997217,13.967389000001276,0.9969999935624915,0.5261169317715595,1.1295740787553292,0.1325740851928771,0.6034571901885872
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",5.12,11850.555904,2426.536625,936.575875,55.059167,190.79395,237.011118,71.103335,35.551668,54.512557,23.701112,80.58378,59.25278,818.566176,48048.585044,0.0,0.0,0.0,4325.01833,1168.923873,1027.186709,3143.495257,0.08667835650072357,0.2652614174944278,10823.369195,4461.877271,6361.491924,15812.617338,4989.248143,9451.125414,1.4609699672244314,2.4856774993085224,23.14561700000013,23.07618099999854,12.177300000000287,26.144689000000653,3.0685089999997217,13.967388999999457,0.9970000367671518,0.5261168885668599,1.1295740787554078,0.1325740851928771,0.6034571901885086
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",5.13,11873.701521,2426.536625,936.575875,55.059167,191.166594,237.47403,71.242209,35.621105,54.619027,23.747403,80.74117,59.368508,820.164938,48167.658134,0.0,0.0,0.0,4334.239572,1171.4161,1027.256146,3144.895567,0.0865152407960438,0.26486227243108573,10846.445375,4472.776151,6373.669224,15838.762026,4992.316652,9465.092802,1.4602721425452139,2.485030438371824,23.14561700000013,23.076180000000022,12.177300000000287,26.144688000000315,3.068509000000631,13.967387999999119,0.9969999935624915,0.5261168885668599,1.129574035550669,0.13257408519291639,0.6034571469837697
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",5.14,11896.847138,2426.536625,936.575875,55.059167,191.539239,237.936943,71.381083,35.690541,54.725497,23.793694,80.898561,59.484236,821.7637,48286.731223,0.0,0.0,0.0,4343.460813,1173.908328,1027.325583,3146.295877,0.08635275978282192,0.26446468046137556,10869.521555,4483.67503,6385.846525,15864.906715,4995.38516,9479.060191,1.4595772808534522,2.4843858452223757,23.14561699999831,23.076180000000022,12.177300999999716,26.144688999998834,3.068507999999383,13.967389000001276,0.9969999935625699,0.5261169317716008,1.129574078755418,0.13257404198814865,0.6034571901886346
