country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,region_code,region_label_fr,region_label_en,smic_multiple,gross_monthly_eur,employee_ss_monthly_eur,employer_ss_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_eur,irpf_monthly_eur,net_after_income_tax_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_income_tax_monthly_eur,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_income_tax_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_income_tax_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.49,3547.005,230.56,1122.63,230.56,1122.63,0.0650013180133662,0.31650082252491896,3316.445,714.04,2602.405,4669.635,1353.19,2067.23,1.408024254887387,1.7943536843804095,14.24499999999989,13.315000000000055,8.385000000000218,18.75500000000011,5.440000000000055,10.36999999999989,0.9347139347139457,0.5886275886276084,1.3166023166023344,0.38188838188838864,0.7279747279747258
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.5,3561.25,231.48,1127.14,231.48,1127.14,0.064999648999649,0.3165012285012285,3329.77,718.97,2610.8,4688.39,1358.62,2077.59,1.4080221757058295,1.7957675808181401,14.24499999999989,13.324999999999818,8.394999999999982,18.75500000000011,5.429999999999836,10.360000000000127,0.9354159354159298,0.5893295893295926,1.3166023166023344,0.3811863811863726,0.7272727272727418
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.51,3575.495,232.41,1131.65,232.41,1131.65,0.0650007901003917,0.3165016312426671,3343.085,723.9,2619.185,4707.145,1364.06,2087.96,1.4080243248376874,1.797179275232563,14.24499999999989,13.315000000000055,8.384999999999764,18.75500000000011,5.440000000000055,10.36999999999989,0.9347139347139457,0.5886275886275766,1.3166023166023344,0.38188838188838864,0.7279747279747258
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.52,3589.74,233.33,1136.15,233.33,1136.15,0.06499913642770785,0.3164992450706737,3356.41,728.83,2627.58,4725.89,1369.48,2098.31,1.4080192825072027,1.798571308961097,14.24499999999989,13.324999999999818,8.394999999999982,18.74499999999989,5.420000000000073,10.349999999999909,0.9354159354159298,0.5893295893295926,1.3159003159003184,0.3804843804843885,0.7265707265707257
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.53,3603.985,234.26,1140.66,234.26,1140.66,0.06500027053386738,0.31649965246803197,3369.725,733.75,2635.975,4744.645,1374.92,2108.67,1.4080214260807633,1.7999582697104488,14.245000000000346,13.315000000000055,8.394999999999982,18.75500000000011,5.440000000000055,10.360000000000127,0.9347139347139158,0.5893295893295738,1.3166023166022922,0.3818883818883764,0.7272727272727185
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.54,3618.23,235.18,1145.17,235.18,1145.17,0.06499863192776578,0.316500056657537,3383.05,738.68,2644.37,4763.4,1380.35,2119.03,1.4080193907864202,1.8013364241766465,14.24499999999989,13.325000000000273,8.394999999999982,18.7549999999992,5.429999999999836,10.360000000000127,0.9354159354159617,0.5893295893295926,1.3166023166022705,0.3811863811863726,0.7272727272727418
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.55,3632.475,236.11,1149.68,236.11,1149.68,0.06499975911740619,0.3165004576769283,3396.365,743.61,2652.755,4782.155,1385.79,2129.4,1.4080215171219819,1.8027126515641287,14.24499999999989,13.3149999999996,8.385000000000218,18.75500000000011,5.440000000000055,10.36999999999989,0.9347139347139137,0.5886275886276084,1.3166023166023344,0.38188838188838864,0.7279747279747258
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.56,3646.72,237.04,1154.19,237.04,1154.19,0.06500087750087749,0.31650085556335555,3409.68,748.54,2661.14,4800.91,1391.23,2139.77,1.4080236268506134,1.804080206227406,14.24499999999989,13.315000000000055,8.384999999999764,18.75500000000011,5.440000000000055,10.36999999999989,0.9347139347139457,0.5886275886275766,1.3166023166023344,0.38188838188838864,0.7279747279747258
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.57,3660.965,237.96,1158.7,237.96,1158.7,0.06499925566073426,0.3165012503533905,3423.005,753.47,2669.535,4819.665,1396.66,2150.13,1.4080216067461193,1.8054324067674707,14.245000000000346,13.325000000000273,8.394999999999982,18.75500000000011,5.430000000000064,10.360000000000127,0.9354159354159318,0.5893295893295738,1.3166023166022922,0.38118638118637643,0.7272727272727185
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.58,3675.21,238.89,1163.2,238.89,1163.2,0.06500036732594872,0.31649892115008393,3436.32,758.39,2677.93,4838.41,1402.09,2160.48,1.4080207896819852,1.806772395096212,14.24499999999989,13.315000000000055,8.394999999999982,18.74499999999989,5.429999999999836,10.349999999999909,0.9347139347139457,0.5893295893295926,1.3159003159003184,0.3811863811863726,0.7265707265707257
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.59,3689.455,239.81,1167.71,239.81,1167.71,0.06499875997945496,0.31649932036032424,3449.645,763.33,2686.315,4857.165,1407.52,2170.85,1.4080187961369939,1.8081144616323848,14.24499999999989,13.324999999999818,8.385000000000218,18.75500000000011,5.430000000000064,10.36999999999989,0.9354159354159298,0.5886275886276084,1.3166023166023344,0.3811863811863886,0.7279747279747258
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.6,3703.7,240.74,1172.22,240.74,1172.22,0.064999864999865,0.3164997164997165,3462.96,768.25,2694.71,4875.92,1412.96,2181.21,1.4080208838681358,1.8094414612333052,14.24499999999989,13.315000000000055,8.394999999999982,18.75500000000011,5.440000000000055,10.360000000000127,0.9347139347139457,0.5893295893295926,1.3166023166023344,0.38188838188838864,0.7272727272727418
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.61,3717.945,241.67,1176.73,241.67,1176.73,0.0650009615526857,0.3165001096035579,3476.275,773.18,2703.095,4894.675,1418.4,2191.58,1.4080229556062163,1.810766917181971,14.245000000000346,13.315000000000055,8.384999999999764,18.75500000000011,5.440000000000055,10.36999999999989,0.9347139347139158,0.5886275886275577,1.3166023166022922,0.3818883818883764,0.7279747279747026
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.62,3732.19,242.59,1181.24,242.59,1181.24,0.0649993703428818,0.3165004997066066,3489.6,778.11,2711.49,4913.43,1423.83,2201.94,1.4080209766162313,1.8120774924488015,14.24499999999989,13.324999999999818,8.394999999999982,18.75500000000011,5.429999999999836,10.360000000000127,0.9354159354159298,0.5893295893295926,1.3166023166023344,0.3811863811863726,0.7272727272727418
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.63,3746.435,243.52,1185.75,243.52,1185.75,0.0650004604377228,0.3165008868430922,3502.915,783.03,2719.885,4932.185,1429.27,2212.3,1.4080230322460008,1.813379977462282,14.24499999999989,13.315000000000055,8.395000000000437,18.75500000000011,5.440000000000055,10.360000000000127,0.9347139347139457,0.5893295893296245,1.3166023166023344,0.38188838188838864,0.7272727272727418
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.64,3760.68,244.44,1190.26,244.44,1190.26,0.06499888318070135,0.31650127104672554,3516.24,787.96,2728.28,4950.94,1434.7,2222.66,1.4080210679589562,1.8146744469042768,14.24499999999989,13.324999999999818,8.394999999999982,18.7549999999992,5.430000000000064,10.359999999999673,0.9354159354159298,0.5893295893295926,1.3166023166022705,0.3811863811863886,0.7272727272727099
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.65,3774.925,245.37,1194.77,245.37,1194.77,0.06499996688675934,0.316501652350709,3529.555,792.89,2736.665,4969.695,1440.14,2233.03,1.408023107728878,1.8159676102116993,14.245000000000346,13.315000000000055,8.384999999999764,18.75500000000011,5.440000000000055,10.370000000000346,0.9347139347139158,0.5886275886275577,1.3166023166022922,0.3818883818883764,0.7279747279747346
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.66,3789.17,246.3,1199.27,246.3,1199.27,0.06500104244465146,0.3164993916873616,3542.87,797.82,2745.05,4988.44,1445.57,2243.39,1.4080223095964572,1.8172492304329615,14.24499999999989,13.315000000000055,8.385000000000218,18.74499999999989,5.429999999999836,10.359999999999673,0.9347139347139457,0.5886275886276084,1.3159003159003184,0.3811863811863726,0.7272727272727099
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.67,3803.415,247.22,1203.78,247.22,1203.78,0.06499948072981782,0.31649977717393446,3556.195,802.75,2753.445,5007.195,1451.0,2253.75,1.408020370086567,1.8185200721278252,14.24499999999989,13.325000000000273,8.394999999999982,18.75500000000011,5.430000000000064,10.360000000000127,0.9354159354159617,0.5893295893295926,1.3166023166023344,0.3811863811863886,0.7272727272727418
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.68,3817.66,248.15,1208.29,248.15,1208.29,0.06500055007517694,0.31650015978374185,3569.51,807.67,2761.84,5025.95,1456.44,2264.11,1.4080223896277082,1.8197831880195814,14.24499999999989,13.315000000000055,8.394999999999982,18.75500000000011,5.440000000000055,10.360000000000127,0.9347139347139457,0.5893295893295926,1.3166023166023344,0.38188838188838864,0.7272727272727418
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.69,3831.905,249.07,1212.8,249.07,1212.8,0.06499900180197578,0.3165005395488667,3582.835,812.61,2770.225,5044.705,1461.87,2274.48,1.4080204642413063,1.8210452219585056,14.245000000000346,13.324999999999818,8.384999999999764,18.75500000000011,5.429999999999836,10.36999999999989,0.9354159354159,0.5886275886275577,1.3166023166022922,0.38118638118636045,0.7279747279747026
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.7,3846.15,250.0,1217.31,250.0,1217.31,0.065000065000065,0.3165009165009165,3596.15,817.53,2778.62,5063.46,1467.31,2284.84,1.4080224684732283,1.8222930807379203,14.24499999999989,13.315000000000055,8.394999999999982,18.75500000000011,5.440000000000055,10.360000000000127,0.9347139347139457,0.5893295893295926,1.3166023166023344,0.38188838188838864,0.7272727272727418
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.71,3860.395,250.93,1221.82,250.93,1221.82,0.06500112035167387,0.31650129067103233,3609.465,822.46,2787.005,5082.215,1472.75,2295.21,1.4080244579182788,1.8235399649444475,14.24499999999989,13.315000000000055,8.385000000000218,18.75500000000011,5.440000000000055,10.36999999999989,0.9347139347139457,0.5886275886276084,1.3166023166023344,0.38188838188838864,0.7279747279747258
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.72,3874.64,251.85,1226.32,251.85,1226.32,0.06499958705841058,0.3164990812049635,3622.79,827.39,2795.4,5100.96,1478.17,2305.56,1.4080197858556525,1.8247692637905126,14.24499999999989,13.324999999999818,8.394999999999982,18.74499999999989,5.420000000000073,10.349999999999909,0.9354159354159298,0.5893295893295926,1.3159003159003184,0.3804843804843885,0.7265707265707257
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.73,3888.885,252.78,1230.83,252.78,1230.83,0.06500063642920786,0.31649945935660223,3636.105,832.32,2803.785,5119.715,1483.61,2315.93,1.4080217705484304,1.826001280412015,14.245000000000346,13.315000000000055,8.384999999999764,18.75500000000011,5.439999999999827,10.36999999999989,0.9347139347139158,0.5886275886275577,1.3166023166022922,0.3818883818883605,0.7279747279747026
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.74,3903.13,253.7,1235.34,253.7,1235.34,0.0649991160940066,0.3164998347480099,3649.43,837.24,2812.19,5138.47,1489.04,2326.28,1.408019882557002,1.8272129550279317,14.24499999999989,13.324999999999818,8.4050000000002,18.75500000000011,5.430000000000064,10.350000000000364,0.9354159354159298,0.5900315900316085,1.3166023166023344,0.3811863811863886,0.7265707265707577
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.75,3917.375,254.63,1239.85,254.63,1239.85,0.06500015954561408,0.3165002074092983,3662.745,842.17,2820.575,5157.225,1494.48,2336.65,1.4080218524631118,1.8284303732394993,14.24499999999989,13.315000000000055,8.384999999999764,18.75500000000011,5.440000000000055,10.36999999999989,0.9347139347139457,0.5886275886275766,1.3166023166023344,0.38188838188838864,0.7279747279747258
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.76,3931.62,255.56,1244.36,255.56,1244.36,0.06500119543597804,0.3165005773701426,3676.06,847.1,2828.96,5175.98,1499.92,2347.02,1.4080238080988885,1.8296405746281317,14.24499999999989,13.315000000000055,8.385000000000218,18.7549999999992,5.440000000000055,10.36999999999989,0.9347139347139457,0.5886275886276084,1.3166023166022705,0.38188838188838864,0.7279747279747258
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.77,3945.865,256.48,1248.87,256.48,1248.87,0.06499968954842601,0.3165009446597894,3689.385,852.03,2837.355,5194.735,1505.35,2357.38,1.408021933194828,1.8308371705338244,14.24499999999989,13.325000000000273,8.394999999999982,18.75500000000011,5.429999999999836,10.360000000000127,0.9354159354159617,0.5893295893295926,1.3166023166023344,0.3811863811863726,0.7272727272727418
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.78,3960.11,257.41,1253.37,257.41,1253.37,0.06500071967697868,0.3164987841246834,3702.7,856.95,2845.75,5213.48,1510.78,2367.73,1.408021173738083,1.8320231924800139,14.245000000000346,13.3149999999996,8.394999999999982,18.74499999999989,5.430000000000064,10.349999999999909,0.934713934713884,0.5893295893295738,1.3159003159002762,0.38118638118637643,0.7265707265707025
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.79,3974.355,258.33,1257.88,258.33,1257.88,0.06499922628954886,0.31649915520883265,3716.025,861.89,2854.135,5232.235,1516.21,2378.1,1.4080193217214632,1.8332121641057624,14.24499999999989,13.325000000000273,8.385000000000218,18.75500000000011,5.430000000000064,10.36999999999989,0.9354159354159617,0.5886275886276084,1.3166023166023344,0.3811863811863886,0.7279747279747258
Spain,ES,2026-01,2026-01-01,spain__standard_employee_andalucia,Espagne · salarie standard (Andalousie),Spain · standard employee (Andalusia),andalucia,Andalousie,Andalusia,2.8,3988.6,259.26,1262.39,259.26,1262.39,0.06500025071453643,0.3164995236423808,3729.34,866.81,2862.53,5250.99,1521.65,2388.46,1.4080212584532383,1.8343877618749844,14.24499999999989,13.315000000000055,8.394999999999982,18.75500000000011,5.440000000000055,10.360000000000127,0.9347139347139457,0.5893295893295926,1.3166023166023344,0.38188838188838864,0.7272727272727418
