country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_sek,arbetsgivaravgifter_monthly_sek,grundavdrag_annual_sek,kommunalskatt_annual_sek,statlig_skatt_annual_sek,jobbskatteavdrag_annual_sek,employee_contributions_monthly_sek,employer_contributions_monthly_sek,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_sek,income_tax_monthly_sek,net_after_income_tax_monthly_sek,employer_cost_monthly_sek,social_wedge_monthly_sek,total_wedge_after_income_tax_monthly_sek,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_sek,delta_net_before_income_tax_monthly_sek,delta_net_after_income_tax_monthly_sek,delta_employer_cost_monthly_sek,delta_social_wedge_monthly_sek,delta_total_wedge_after_income_tax_monthly_sek,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.62,90311.4,28375.84,17400.0,325765.89,84667.36,47552.0,0.0,28375.84,0.0,0.3141999791831374,90311.4,30240.1,60071.3,118687.24,28375.84,58615.94,1.3141999791831374,1.975772790001215,344.6999999999971,344.6999999999971,170.4600000000064,453.0,108.29999999999927,282.5400000000009,1.0,0.49451697127939614,1.3141862489121086,0.314186248912098,0.8196692776327336
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.63,90656.1,28484.15,17400.0,327029.56,85494.64,47552.0,0.0,28484.15,0.0,0.314200037283757,90656.1,30414.35,60241.75,119140.25,28484.15,58898.5,1.314200037283757,1.9777023409844503,344.70000000001164,344.70000000001164,170.4499999999971,453.00999999999476,108.31000000000131,282.5599999999977,1.0,0.49448796054537664,1.3142152596460095,0.31421525964606223,0.8197272991006328
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.64,91000.8,28592.45,17400.0,328293.23,86321.92,47552.0,0.0,28592.45,0.0,0.31419998505507646,91000.8,30588.6,60412.2,119593.25,28592.45,59181.05,1.3141999850550763,1.9796208381750704,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.29999999999927,282.5500000000029,1.0,0.4944879605453975,1.3141862489121086,0.314186248912098,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.65,91345.5,28700.76,17400.0,329556.9,87149.2,47552.0,0.0,28700.76,0.0,0.3142000426950424,91345.5,30762.84,60582.66,120046.26,28700.76,59463.6,1.3142000426950424,1.9815283779219992,344.6999999999971,344.6999999999971,170.4600000000064,453.00999999999476,108.30999999999767,282.54999999999563,1.0,0.49451697127939614,1.314215259646065,0.31421525964606495,0.8196982883666899
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.66,91690.2,28809.06,17400.0,330820.57,87976.48,47552.0,0.0,28809.06,0.0,0.3141999908387156,91690.2,30937.09,60753.11,120499.26,28809.06,59746.15,1.3141999908387154,1.9834253752606241,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.30000000000291,282.5500000000029,1.0,0.4944879605453975,1.3141862489121086,0.31418624891210856,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.67,92034.9,28917.37,17400.0,332084.24,88803.76,47552.0,0.0,28917.37,0.0,0.31420004802525997,92034.9,31111.33,60923.57,120952.27,28917.37,60028.7,1.31420004802526,1.9853115961523595,344.6999999999971,344.6999999999971,170.45999999999913,453.0100000000093,108.30999999999767,282.54999999999563,1.0,0.494516971279375,1.3142152596461072,0.31421525964606495,0.8196982883666899
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.68,92379.6,29025.67,17400.0,333347.91,89631.04,47552.0,0.0,29025.67,0.0,0.3141999965360317,92379.6,31285.58,61094.02,121405.27,29025.67,60311.25,1.3141999965360318,1.9871874530436857,344.70000000001164,344.70000000001164,170.4499999999971,453.0,108.29999999999927,282.5500000000029,1.0,0.49448796054537664,1.314186248912053,0.31418624891208474,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.69,92724.3,29133.98,17400.0,334611.58,90458.32,47552.0,0.0,29133.98,0.0,0.31420005327621775,92724.3,31459.83,61264.47,121858.28,29133.98,60593.81,1.3142000532762177,1.989053035144187,344.6999999999971,344.6999999999971,170.45000000000437,453.00999999999476,108.31000000000131,282.5599999999977,1.0,0.49448796054541866,1.314215259646065,0.3142152596460755,0.8197272991006674
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.7,93069.0,29242.28,17400.0,335875.25,91285.6,47552.0,0.0,29242.28,0.0,0.3142000021489432,93069.0,31634.07,61434.93,122311.28,29242.28,60876.35,1.3142000021489433,1.9909077783599656,344.6999999999971,344.6999999999971,170.45999999999913,453.0,108.29999999999927,282.5400000000009,1.0,0.494516971279375,1.3141862489121086,0.314186248912098,0.8196692776327336
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.71,93413.7,29350.58,17400.0,337138.92,92112.88,47552.0,0.0,29350.58,0.0,0.3141999513989918,93413.7,31808.32,61605.38,122764.28,29350.58,61158.9,1.314199951398992,1.9927525810245794,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.30000000000291,282.5500000000029,1.0,0.4944879605453975,1.3141862489121086,0.31418624891210856,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.72,93758.4,29458.89,17400.0,338402.59,92940.16,47552.0,0.0,29458.89,0.0,0.3142000076793119,93758.4,31982.56,61775.84,123217.29,29458.89,61441.45,1.3142000076793119,1.994587042442482,344.6999999999971,344.6999999999971,170.45999999999913,453.00999999999476,108.30999999999767,282.54999999999563,1.0,0.494516971279375,1.314215259646065,0.31421525964606495,0.8196982883666899
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.73,94103.1,29567.19,17400.0,339666.26,93767.44,47552.0,0.0,29567.19,0.0,0.31419995728089717,94103.1,32156.81,61946.29,123670.29,29567.19,61724.0,1.3141999572808973,1.9964115687961295,344.70000000001164,344.70000000001164,170.45000000000437,453.0,108.29999999999927,282.5500000000029,1.0,0.4944879605453978,1.314186248912053,0.31418624891208474,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.74,94447.8,29675.5,17400.0,340929.93,94594.72,47552.0,0.0,29675.5,0.0,0.3142000131289453,94447.8,32331.05,62116.75,124123.3,29675.5,62006.55,1.3142000131289453,1.9982259213497164,344.6999999999971,344.6999999999971,170.45999999999913,453.0100000000093,108.31000000000131,282.5500000000029,1.0,0.494516971279375,1.3142152596461072,0.3142152596460755,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.75,94792.5,29783.8,17400.0,342193.61,95422.0,47552.0,0.0,29783.8,0.0,0.3141999630772477,94792.5,32505.3,62287.2,124576.3,29783.8,62289.1,1.3141999630772476,2.000030503859541,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.29999999999927,282.54999999999563,1.0,0.4944879605453975,1.3141862489121086,0.314186248912098,0.8196982883666899
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.76,95137.2,29892.11,17400.0,343457.28,96249.28,47552.0,0.0,29892.11,0.0,0.3142000184995985,95137.2,32679.55,62457.65,125029.31,29892.11,62571.66,1.3142000184995986,2.001825396888932,344.6999999999971,344.6999999999971,170.45000000000437,453.00999999999476,108.31000000000131,282.56000000000495,1.0,0.49448796054541866,1.314215259646065,0.3142152596460755,0.8197272991006885
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.77,95481.9,30000.41,17400.0,344720.95,97076.56,47552.0,0.0,30000.41,0.0,0.3141999687898963,95481.9,32853.79,62628.11,125482.31,30000.41,62854.2,1.3141999687898964,2.003610040283828,344.6999999999971,344.6999999999971,170.45999999999913,453.0,108.29999999999927,282.5399999999936,1.0,0.494516971279375,1.3141862489121086,0.314186248912098,0.8196692776327125
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.78,95826.6,30108.72,17400.0,345984.62,97903.84,47552.0,0.0,30108.72,0.0,0.3142000237929761,95826.6,33028.04,62798.56,125935.32,30108.72,63136.76,1.314200023792976,2.005385473807043,344.70000000001164,344.70000000001164,170.4499999999971,453.0100000000093,108.31000000000131,282.56000000000495,1.0,0.49448796054537664,1.3142152596460517,0.31421525964606223,0.8197272991006539
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.79,96171.3,30217.02,17400.0,347248.29,98731.12,47552.0,0.0,30217.02,0.0,0.3141999744206432,96171.3,33202.28,62969.02,126388.32,30217.02,63419.3,1.3141999744206432,2.0071508179736637,344.6999999999971,344.6999999999971,170.45999999999913,453.0,108.29999999999927,282.5400000000009,1.0,0.494516971279375,1.3141862489121086,0.314186248912098,0.8196692776327336
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.8,96516.0,30325.33,17400.0,348511.96,99558.4,47552.0,0.0,30325.33,0.0,0.314200029010734,96516.0,33376.53,63139.47,126841.33,30325.33,63701.86,1.314200029010734,2.0089071067590525,344.6999999999971,344.6999999999971,170.45000000000437,453.00999999999476,108.31000000000131,282.5599999999977,1.0,0.49448796054541866,1.314215259646065,0.3142152596460755,0.8197272991006674
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.81,96860.7,30433.63,17400.0,349775.63,100385.68,47552.0,0.0,30433.63,0.0,0.31419997997123705,96860.7,33550.78,63309.92,127294.33,30433.63,63984.41,1.3141999799712372,2.010653780639748,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.29999999999927,282.5500000000029,1.0,0.4944879605453975,1.3141862489121086,0.314186248912098,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.82,97205.4,30541.94,17400.0,351039.3,101212.96,47552.0,0.0,30541.94,0.0,0.3142000341544811,97205.4,33725.02,63480.38,127747.34,30541.94,64266.96,1.3142000341544813,2.0123909151142447,344.6999999999971,344.6999999999971,170.45999999999913,453.00999999999476,108.30999999999767,282.54999999999563,1.0,0.494516971279375,1.314215259646065,0.31421525964606495,0.8196982883666899
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.83,97550.1,30650.24,17400.0,352302.97,102040.24,47552.0,0.0,30650.24,0.0,0.3141999854433773,97550.1,33899.27,63650.83,128200.34,30650.24,64549.51,1.3141999854433772,2.0141189046552888,344.70000000001164,344.70000000001164,170.45000000000437,453.0,108.30000000000291,282.5500000000029,1.0,0.4944879605453978,1.314186248912053,0.3141862489120953,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.84,97894.8,30758.55,17400.0,353566.64,102867.52,47552.0,0.0,30758.55,0.0,0.31420003922578116,97894.8,34073.51,63821.29,128653.35,30758.55,64832.06,1.314200039225781,2.0158375050081254,344.6999999999971,344.6999999999971,170.45999999999913,453.0100000000093,108.30999999999767,282.54999999999563,1.0,0.494516971279375,1.3142152596461072,0.31421525964606495,0.8196982883666899
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.85,98239.5,30866.85,17400.0,354830.31,103694.8,47552.0,0.0,30866.85,0.0,0.3141999908387156,98239.5,34247.76,63991.74,129106.35,30866.85,65114.61,1.3141999908387156,2.017547108423681,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.29999999999927,282.5500000000029,1.0,0.4944879605453975,1.3141862489121086,0.314186248912098,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.86,98584.2,30975.16,17400.0,356093.98,104522.08,47552.0,0.0,30975.16,0.0,0.3142000442261539,98584.2,34422.01,64162.19,129559.36,30975.16,65397.17,1.3142000442261539,2.019247784403868,344.6999999999971,344.6999999999971,170.45000000000437,453.00999999999476,108.31000000000131,282.5599999999977,1.0,0.49448796054541866,1.314215259646065,0.3142152596460755,0.8197272991006674
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.87,98928.9,31083.46,17400.0,357357.65,105349.36,47552.0,0.0,31083.46,0.0,0.31419999615885746,98928.9,34596.25,64332.65,130012.36,31083.46,65679.71,1.3141999961588575,2.020938978885527,344.6999999999971,344.6999999999971,170.45999999999913,453.0,108.29999999999927,282.54000000000815,1.0,0.494516971279375,1.3141862489121086,0.314186248912098,0.8196692776327547
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.88,99273.6,31191.77,17400.0,358621.32,106176.64,47552.0,0.0,31191.77,0.0,0.31420004915707705,99273.6,34770.5,64503.1,130465.37,31191.77,65962.27,1.314200049157077,2.0226217034530127,344.70000000001164,344.70000000001164,170.4499999999971,453.00999999999476,108.31000000000131,282.5599999999977,1.0,0.49448796054537664,1.3142152596460095,0.31421525964606223,0.8197272991006328
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.89,99618.3,31300.07,17400.0,359884.99,107003.92,47552.0,0.0,31300.07,0.0,0.31420000140536425,99618.3,34944.74,64673.56,130918.37,31300.07,66244.81,1.314200001405364,2.0242950906058055,344.6999999999971,344.6999999999971,170.45999999999913,453.0,108.29999999999927,282.5399999999936,1.0,0.494516971279375,1.3141862489121086,0.314186248912098,0.8196692776327125
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.9,99963.0,31408.37,17400.0,361148.66,107831.2,47552.0,0.0,31408.37,0.0,0.3141999539829737,99963.0,35118.99,64844.01,131371.37,31408.37,66527.36,1.3141999539829736,2.025959992295356,344.6999999999971,344.6999999999971,170.45000000000437,453.0,108.29999999999927,282.5500000000029,1.0,0.49448796054541866,1.3141862489121086,0.314186248912098,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.91,100307.7,31516.68,17400.0,362412.33,108658.48,47552.0,0.0,31516.68,0.0,0.31420000657975405,100307.7,35293.23,65014.47,131824.38,31516.68,66809.91,1.3142000065797539,2.0276160060983344,344.6999999999971,344.6999999999971,170.45999999999913,453.0100000000093,108.31000000000131,282.5500000000029,1.0,0.494516971279375,1.3142152596461072,0.3142152596460755,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.92,100652.4,31624.98,17400.0,363676.0,109485.76,47552.0,0.0,31624.98,0.0,0.3141999594644539,100652.4,35467.48,65184.92,132277.38,31624.98,67092.46,1.314199959464454,2.02926351677658,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.29999999999927,282.5500000000029,1.0,0.4944879605453975,1.3141862489121086,0.314186248912098,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.93,100997.1,31733.29,17400.0,364939.67,110313.04,47552.0,0.0,31733.29,0.0,0.31420001168350375,100997.1,35641.73,65355.37,132730.39,31733.29,67375.02,1.3142000116835038,2.0309025868876573,344.70000000001164,344.70000000001164,170.45000000000437,453.0100000000093,108.31000000000131,282.5599999999977,1.0,0.4944879605453978,1.3142152596460517,0.31421525964606223,0.8197272991006328
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.94,101341.8,31841.59,17400.0,366203.34,111140.32,47552.0,0.0,31841.59,0.0,0.31419996487135615,101341.8,35815.97,65525.83,133183.39,31841.59,67657.56,1.3141999648713563,2.0325326668887675,344.6999999999971,344.6999999999971,170.45999999999913,453.0,108.29999999999927,282.5399999999936,1.0,0.494516971279375,1.3141862489121086,0.314186248912098,0.8196692776327125
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.95,101686.5,31949.9,17400.0,367467.01,111967.6,47552.0,0.0,31949.9,0.0,0.3142000167180501,101686.5,35990.22,65696.28,133636.4,31949.9,67940.12,1.31420001671805,2.0341547497057673,344.6999999999971,344.6999999999971,170.4499999999971,453.0099999999802,108.31000000000131,282.5599999999977,1.0,0.4944879605453975,1.3142152596460228,0.3142152596460755,0.8197272991006674
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.96,102031.2,32058.2,17400.0,368730.68,112794.88,47552.0,0.0,32058.2,0.0,0.31419997020519214,102031.2,36164.46,65866.74,134089.4,32058.2,68222.66,1.314199970205192,2.0357679763716865,344.6999999999971,344.6999999999971,170.4600000000064,453.0,108.29999999999927,282.54000000000815,1.0,0.49451697127939614,1.3141862489121086,0.314186248912098,0.8196692776327547
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.97,102375.9,32166.51,17400.0,369994.35,113622.16,47552.0,0.0,32166.51,0.0,0.314200021684791,102375.9,36338.71,66037.19,134542.41,32166.51,68505.22,1.3142000216847909,2.037373334631592,344.6999999999971,344.6999999999971,170.4499999999971,453.0100000000093,108.30999999999767,282.5599999999977,1.0,0.4944879605453975,1.3142152596461072,0.31421525964606495,0.8197272991006674
